drug_1,drug_2,drug_3,synergy_score
degarelix,docetaxel,hydroxychloroquine,1.0092657728437833e-06
degarelix,docetaxel,fentanyl,1.0092657724711116e-06
degarelix,docetaxel,midazolam,1.0092657724231753e-06
degarelix,docetaxel,propofol,1.0092657723187268e-06
canagliflozin,degarelix,docetaxel,1.0092657712324354e-06
canagliflozin,entrectinib,epirubicin,8.461664473030495e-07
entrectinib,epirubicin,pF-03084014,8.461664468231717e-07
entrectinib,epirubicin,midazolam,8.461664465679806e-07
entrectinib,epirubicin,propofol,8.461664465559412e-07
entrectinib,epirubicin,fentanyl,8.461664461218871e-07
entrectinib,epirubicin,hydroxychloroquine,8.461664455659825e-07
docetaxel,pF-03084014,palbociclib,7.211316848386628e-07
canagliflozin,docetaxel,palbociclib,7.21131684210441e-07
docetaxel,hydroxychloroquine,palbociclib,7.211316840862236e-07
docetaxel,midazolam,palbociclib,7.21131683549585e-07
docetaxel,fentanyl,palbociclib,7.21131683500022e-07
docetaxel,palbociclib,propofol,7.211316822502751e-07
exemestane,gemcitabine,pF-03084014,7.193812705881972e-07
exemestane,gemcitabine,propofol,7.193812702151455e-07
exemestane,gemcitabine,hydroxychloroquine,7.193812699894124e-07
exemestane,fentanyl,gemcitabine,7.193812699820353e-07
canagliflozin,exemestane,gemcitabine,7.193812695868018e-07
exemestane,gemcitabine,midazolam,7.193812694415693e-07
canagliflozin,entrectinib,paclitaxel,6.178842337877004e-07
entrectinib,pF-03084014,paclitaxel,6.178842334533047e-07
entrectinib,hydroxychloroquine,paclitaxel,6.178842331529456e-07
entrectinib,paclitaxel,propofol,6.178842330842237e-07
entrectinib,midazolam,paclitaxel,6.178842328367201e-07
entrectinib,fentanyl,paclitaxel,6.178842318818524e-07
fentanyl,fulvestrant,gemcitabine,5.360167432689281e-07
canagliflozin,fulvestrant,gemcitabine,5.360167430209565e-07
fulvestrant,gemcitabine,pF-03084014,5.36016742882504e-07
fulvestrant,gemcitabine,propofol,5.360167427551046e-07
fulvestrant,gemcitabine,midazolam,5.360167427534829e-07
fulvestrant,gemcitabine,hydroxychloroquine,5.36016742659672e-07
docetaxel,entrectinib,pF-03084014,4.870951386726826e-07
canagliflozin,docetaxel,entrectinib,4.870951382596998e-07
docetaxel,entrectinib,hydroxychloroquine,4.870951381213739e-07
docetaxel,entrectinib,propofol,4.870951377548177e-07
docetaxel,entrectinib,midazolam,4.870951369825327e-07
docetaxel,entrectinib,fentanyl,4.870951364698791e-07
gemcitabine,goserelin,midazolam,3.7863416103921366e-07
fentanyl,gemcitabine,goserelin,3.786341609348914e-07
canagliflozin,gemcitabine,goserelin,3.786341605772124e-07
gemcitabine,goserelin,hydroxychloroquine,3.7863416055144005e-07
gemcitabine,goserelin,propofol,3.786341603670122e-07
gemcitabine,goserelin,pF-03084014,3.78634159365623e-07
fentanyl,gemcitabine,lY2835219,2.900033156548569e-07
gemcitabine,lY2835219,propofol,2.9000331558449126e-07
canagliflozin,gemcitabine,lY2835219,2.900033154849146e-07
gemcitabine,lY2835219,midazolam,2.900033153984208e-07
gemcitabine,lY2835219,pF-03084014,2.9000331493332245e-07
gemcitabine,hydroxychloroquine,lY2835219,2.900033144780278e-07
degarelix,fentanyl,gemcitabine,1.292873229379016e-07
degarelix,gemcitabine,pF-03084014,1.2928732266197723e-07
degarelix,gemcitabine,midazolam,1.292873224555935e-07
degarelix,gemcitabine,propofol,1.292873218715708e-07
degarelix,gemcitabine,hydroxychloroquine,1.2928732154723134e-07
canagliflozin,degarelix,gemcitabine,1.2928732097618793e-07
gemcitabine,pF-03084014,palbociclib,1.1085268764314208e-07
fentanyl,gemcitabine,palbociclib,1.108526871724857e-07
canagliflozin,gemcitabine,palbociclib,1.1085268715986729e-07
gemcitabine,midazolam,palbociclib,1.1085268678767704e-07
gemcitabine,hydroxychloroquine,palbociclib,1.1085268599534544e-07
gemcitabine,palbociclib,propofol,1.1085268500879293e-07
alpelisib,epirubicin,fentanyl,1.0137427948999535e-07
alpelisib,epirubicin,midazolam,1.0137427942574135e-07
alpelisib,canagliflozin,epirubicin,1.0137427917374394e-07
alpelisib,epirubicin,propofol,1.013742790638728e-07
alpelisib,epirubicin,pF-03084014,1.0137427878156006e-07
alpelisib,epirubicin,hydroxychloroquine,1.013742785316161e-07
alpelisib,hydroxychloroquine,paclitaxel,9.870015320370515e-08
alpelisib,midazolam,paclitaxel,9.87001527796066e-08
alpelisib,canagliflozin,paclitaxel,9.870015274352069e-08
alpelisib,paclitaxel,propofol,9.87001526772811e-08
alpelisib,pF-03084014,paclitaxel,9.870015249681917e-08
alpelisib,fentanyl,paclitaxel,9.870015233508646e-08
alpelisib,docetaxel,hydroxychloroquine,6.484003994785284e-08
alpelisib,docetaxel,pF-03084014,6.484003949191617e-08
alpelisib,docetaxel,propofol,6.484003912359476e-08
alpelisib,canagliflozin,docetaxel,6.484003899123946e-08
alpelisib,docetaxel,midazolam,6.484003870113868e-08
alpelisib,docetaxel,fentanyl,6.48400386988327e-08
entrectinib,gemcitabine,pF-03084014,6.23970704802741e-08
canagliflozin,entrectinib,gemcitabine,6.23970702122384e-08
entrectinib,gemcitabine,propofol,6.239706951644795e-08
entrectinib,gemcitabine,midazolam,6.239706922373711e-08
entrectinib,fentanyl,gemcitabine,6.239706914545524e-08
entrectinib,gemcitabine,hydroxychloroquine,6.239706903360815e-08
epirubicin,fentanyl,tucatinib,5.3870989504221786e-08
epirubicin,midazolam,tucatinib,5.3870989384445265e-08
epirubicin,pF-03084014,tucatinib,5.38709891269589e-08
epirubicin,propofol,tucatinib,5.3870989105039755e-08
canagliflozin,epirubicin,tucatinib,5.387098910083788e-08
epirubicin,hydroxychloroquine,tucatinib,5.387098852215422e-08
hydroxychloroquine,paclitaxel,tucatinib,3.933745617489398e-08
pF-03084014,paclitaxel,tucatinib,3.933745582286876e-08
midazolam,paclitaxel,tucatinib,3.933745571896125e-08
paclitaxel,propofol,tucatinib,3.933745569909882e-08
canagliflozin,paclitaxel,tucatinib,3.9337455651265355e-08
fentanyl,paclitaxel,tucatinib,3.9337455329963636e-08
docetaxel,hydroxychloroquine,tucatinib,3.101079929284101e-08
docetaxel,pF-03084014,tucatinib,3.101079919176506e-08
docetaxel,propofol,tucatinib,3.1010798519211775e-08
canagliflozin,docetaxel,tucatinib,3.1010798272783434e-08
docetaxel,fentanyl,tucatinib,3.101079806750917e-08
docetaxel,midazolam,tucatinib,3.101079801429263e-08
alpelisib,fentanyl,gemcitabine,9.967241971827066e-09
alpelisib,gemcitabine,pF-03084014,9.967241896926154e-09
alpelisib,canagliflozin,gemcitabine,9.967241541196384e-09
alpelisib,gemcitabine,midazolam,9.967241539761331e-09
alpelisib,gemcitabine,propofol,9.967241482643153e-09
alpelisib,gemcitabine,hydroxychloroquine,9.967241457505358e-09
gemcitabine,pF-03084014,tucatinib,3.9724973167188575e-09
fentanyl,gemcitabine,tucatinib,3.972497060447364e-09
gemcitabine,propofol,tucatinib,3.972496598203991e-09
gemcitabine,midazolam,tucatinib,3.972496572859102e-09
canagliflozin,gemcitabine,tucatinib,3.972496542684182e-09
gemcitabine,hydroxychloroquine,tucatinib,3.972496522437341e-09
everolimus,fentanyl,pF-03084014,6.281532645692703e-15
degarelix,fentanyl,pF-03084014,5.326587682668884e-15
canagliflozin,entrectinib,pF-03084014,5.114150232181347e-15
fentanyl,lapatinib,pF-03084014,5.032989986998263e-15
fentanyl,pF-03084014,palbociclib,4.965173866251562e-15
epirubicin,fentanyl,pF-03084014,4.768265594570475e-15
entrectinib,fentanyl,pF-03084014,4.637113954139957e-15
fentanyl,pF-03084014,panobinostat,4.481281960285469e-15
everolimus,fentanyl,hydroxychloroquine,4.364850866286465e-15
fentanyl,gemcitabine,pF-03084014,4.364481894055107e-15
canagliflozin,pF-03084014,palbociclib,4.362808575654959e-15
fentanyl,pF-03084014,tucatinib,4.3564223785558184e-15
canagliflozin,entrectinib,propofol,4.347045156489093e-15
entrectinib,pF-03084014,propofol,4.279162079609392e-15
canagliflozin,lapatinib,midazolam,4.212254384904523e-15
exemestane,fentanyl,pF-03084014,4.1639249819942056e-15
canagliflozin,entrectinib,midazolam,4.143470229763443e-15
canagliflozin,lY2835219,propofol,4.141820298985507e-15
canagliflozin,letrozole,pF-03084014,4.0985126909776944e-15
eribulin,fentanyl,pF-03084014,4.085895408364643e-15
fentanyl,lY2835219,pF-03084014,4.053619621658124e-15
canagliflozin,lY2835219,midazolam,4.044885780269131e-15
alpelisib,fentanyl,pF-03084014,4.034554227573704e-15
canagliflozin,epirubicin,midazolam,4.026458142151847e-15
everolimus,hydroxychloroquine,midazolam,3.991565327918828e-15
canagliflozin,everolimus,midazolam,3.959570372758425e-15
canagliflozin,fentanyl,lapatinib,3.918645711493004e-15
canagliflozin,lapatinib,propofol,3.910764471482802e-15
canagliflozin,lapatinib,pF-03084014,3.904809235241272e-15
canagliflozin,everolimus,fentanyl,3.8778079764321306e-15
canagliflozin,letrozole,propofol,3.877316601236089e-15
fentanyl,fulvestrant,pF-03084014,3.840615492091425e-15
hydroxychloroquine,midazolam,paclitaxel,3.827322508749567e-15
hydroxychloroquine,paclitaxel,propofol,3.806807161990959e-15
exemestane,hydroxychloroquine,propofol,3.7955927583682255e-15
canagliflozin,midazolam,palbociclib,3.793200522146304e-15
canagliflozin,fentanyl,pF-03084014,3.777434481134951e-15
fentanyl,pF-03084014,paclitaxel,3.7641436085592e-15
anastrozole,fentanyl,pF-03084014,3.7102978340855966e-15
hydroxychloroquine,panobinostat,propofol,3.698154564159605e-15
canagliflozin,letrozole,midazolam,3.691495195908161e-15
everolimus,pF-03084014,propofol,3.681226380597305e-15
canagliflozin,panobinostat,propofol,3.677023622806946e-15
exemestane,pF-03084014,propofol,3.668090617036885e-15
fentanyl,pF-03084014,vinorelbine,3.648666164809833e-15
degarelix,fentanyl,hydroxychloroquine,3.647317406968507e-15
canagliflozin,epirubicin,fentanyl,3.642077195353337e-15
degarelix,hydroxychloroquine,midazolam,3.618078499506618e-15
entrectinib,hydroxychloroquine,propofol,3.558783070786831e-15
canagliflozin,epirubicin,propofol,3.5484662213003285e-15
pF-03084014,panobinostat,propofol,3.5334783065173336e-15
degarelix,pF-03084014,propofol,3.5313122893449904e-15
hydroxychloroquine,lY2835219,propofol,3.52530161833016e-15
canagliflozin,epirubicin,pF-03084014,3.519604753160183e-15
fentanyl,letrozole,pF-03084014,3.4976133461426463e-15
capecitabine,fentanyl,pF-03084014,3.4926977214801623e-15
lapatinib,pF-03084014,propofol,3.477182973747175e-15
epirubicin,fentanyl,hydroxychloroquine,3.4365074352615736e-15
goserelin,hydroxychloroquine,midazolam,3.4351953493716415e-15
canagliflozin,fentanyl,lY2835219,3.3932047849564812e-15
fentanyl,hydroxychloroquine,paclitaxel,3.3892153608839616e-15
canagliflozin,midazolam,paclitaxel,3.3856279080328437e-15
eribulin,hydroxychloroquine,midazolam,3.3747305762965416e-15
epirubicin,hydroxychloroquine,midazolam,3.3658404473661534e-15
fentanyl,hydroxychloroquine,panobinostat,3.355146888091265e-15
canagliflozin,midazolam,panobinostat,3.2970235995240737e-15
hydroxychloroquine,letrozole,propofol,3.2945756727811165e-15
canagliflozin,lY2835219,pF-03084014,3.293930466985005e-15
canagliflozin,fentanyl,palbociclib,3.2698921027300594e-15
canagliflozin,goserelin,midazolam,3.268533075609771e-15
lY2835219,pF-03084014,propofol,3.2543093624462635e-15
canagliflozin,pF-03084014,tucatinib,3.2489123109055265e-15
canagliflozin,pF-03084014,paclitaxel,3.240168387535279e-15
hydroxychloroquine,lY2835219,midazolam,3.230433608324265e-15
docetaxel,fentanyl,pF-03084014,3.192185750782447e-15
eribulin,fentanyl,hydroxychloroquine,3.1868563129465605e-15
canagliflozin,fentanyl,letrozole,3.1833216705893863e-15
canagliflozin,exemestane,pF-03084014,3.178944682804907e-15
canagliflozin,paclitaxel,propofol,3.167179069984718e-15
pF-03084014,propofol,tucatinib,3.1652344077795076e-15
canagliflozin,fulvestrant,midazolam,3.159732856555425e-15
entrectinib,hydroxychloroquine,midazolam,3.1572746527716644e-15
canagliflozin,entrectinib,fentanyl,3.1570712577787704e-15
degarelix,hydroxychloroquine,propofol,3.142853343481089e-15
epirubicin,pF-03084014,propofol,3.126728847276581e-15
capecitabine,hydroxychloroquine,propofol,3.1212459155763843e-15
eribulin,hydroxychloroquine,propofol,3.1206120977703687e-15
hydroxychloroquine,midazolam,panobinostat,3.1202210495872126e-15
alpelisib,hydroxychloroquine,propofol,3.103291878958743e-15
fulvestrant,hydroxychloroquine,propofol,3.1013022855607138e-15
hydroxychloroquine,propofol,tucatinib,3.097239846051683e-15
everolimus,midazolam,pF-03084014,3.0943444178240227e-15
epirubicin,hydroxychloroquine,propofol,3.085782017804154e-15
canagliflozin,fentanyl,panobinostat,3.0769015033341953e-15
canagliflozin,fulvestrant,propofol,3.0722185984288824e-15
docetaxel,hydroxychloroquine,propofol,3.066467438275488e-15
fentanyl,hydroxychloroquine,lapatinib,3.0598787107282442e-15
everolimus,hydroxychloroquine,propofol,3.055355931027541e-15
fentanyl,fulvestrant,hydroxychloroquine,3.053259074851708e-15
alpelisib,hydroxychloroquine,midazolam,3.051612500060165e-15
canagliflozin,everolimus,pF-03084014,3.0417292194594965e-15
fentanyl,hydroxychloroquine,lY2835219,3.0338005477055456e-15
alpelisib,fentanyl,hydroxychloroquine,3.0306090581321994e-15
alpelisib,canagliflozin,pF-03084014,3.0141766613347446e-15
canagliflozin,pF-03084014,panobinostat,3.007588507447991e-15
anastrozole,hydroxychloroquine,propofol,3.00323140525796e-15
canagliflozin,fulvestrant,pF-03084014,3.002897040023573e-15
canagliflozin,exemestane,propofol,3.002614013661575e-15
canagliflozin,gemcitabine,pF-03084014,3.0014417654851907e-15
exemestane,fentanyl,hydroxychloroquine,3.0006157934890712e-15
fentanyl,hydroxychloroquine,tucatinib,2.997616486991519e-15
fulvestrant,hydroxychloroquine,midazolam,2.9908830523977376e-15
hydroxychloroquine,midazolam,tucatinib,2.963097400089185e-15
capecitabine,hydroxychloroquine,midazolam,2.9570047662655925e-15
canagliflozin,capecitabine,midazolam,2.9562666404229324e-15
alpelisib,canagliflozin,midazolam,2.9428688497402055e-15
canagliflozin,capecitabine,propofol,2.9225742984442055e-15
exemestane,hydroxychloroquine,midazolam,2.913218982412795e-15
anastrozole,fentanyl,hydroxychloroquine,2.9120819417403197e-15
canagliflozin,hydroxychloroquine,letrozole,2.9120602624017507e-15
hydroxychloroquine,letrozole,midazolam,2.9108207761636697e-15
anastrozole,canagliflozin,pF-03084014,2.907708058423763e-15
hydroxychloroquine,lapatinib,midazolam,2.8984394494458326e-15
canagliflozin,pF-03084014,propofol,2.891817570337369e-15
pF-03084014,paclitaxel,propofol,2.8909240798297225e-15
capecitabine,pF-03084014,propofol,2.883484631540924e-15
fentanyl,hydroxychloroquine,pF-03084014,2.8789854405099003e-15
fentanyl,goserelin,hydroxychloroquine,2.8778038398167816e-15
goserelin,hydroxychloroquine,propofol,2.8717914660623686e-15
fentanyl,hydroxychloroquine,letrozole,2.857695185538825e-15
canagliflozin,degarelix,midazolam,2.8546004178365898e-15
fentanyl,gemcitabine,hydroxychloroquine,2.8432468996417096e-15
canagliflozin,everolimus,propofol,2.8254274845776193e-15
hydroxychloroquine,midazolam,palbociclib,2.8211133119507465e-15
alpelisib,pF-03084014,propofol,2.8164257185637725e-15
canagliflozin,pF-03084014,vinorelbine,2.814430798030141e-15
canagliflozin,eribulin,midazolam,2.8110733055087667e-15
canagliflozin,capecitabine,pF-03084014,2.808771100535683e-15
alpelisib,canagliflozin,propofol,2.796614737349265e-15
anastrozole,hydroxychloroquine,midazolam,2.7962406287626024e-15
hydroxychloroquine,lapatinib,propofol,2.7948830273136304e-15
canagliflozin,midazolam,tucatinib,2.7909095658710522e-15
canagliflozin,eribulin,pF-03084014,2.7842716411415838e-15
canagliflozin,degarelix,pF-03084014,2.77512715751618e-15
canagliflozin,fentanyl,fulvestrant,2.7670609443154654e-15
fentanyl,hydroxychloroquine,palbociclib,2.7528528272284323e-15
eribulin,pF-03084014,propofol,2.7288398633519765e-15
canagliflozin,propofol,tucatinib,2.7271185205440315e-15
entrectinib,hydroxychloroquine,pF-03084014,2.684203872008412e-15
gemcitabine,pF-03084014,propofol,2.659883807161236e-15
letrozole,pF-03084014,propofol,2.643682503548463e-15
fentanyl,hydroxychloroquine,vinorelbine,2.6422066407115725e-15
entrectinib,fentanyl,hydroxychloroquine,2.6259236154809216e-15
fulvestrant,pF-03084014,propofol,2.5978473729639558e-15
docetaxel,fentanyl,hydroxychloroquine,2.5663082219904247e-15
docetaxel,hydroxychloroquine,midazolam,2.562201213868594e-15
canagliflozin,entrectinib,hydroxychloroquine,2.556425625550189e-15
canagliflozin,docetaxel,pF-03084014,2.552183063802536e-15
anastrozole,pF-03084014,propofol,2.510635967766762e-15
canagliflozin,goserelin,propofol,2.5071957010109795e-15
canagliflozin,gemcitabine,midazolam,2.5069490437399154e-15
canagliflozin,fentanyl,paclitaxel,2.492472825473308e-15
canagliflozin,fentanyl,gemcitabine,2.490379831162774e-15
degarelix,midazolam,pF-03084014,2.4834460857059505e-15
alpelisib,canagliflozin,fentanyl,2.4668174731183097e-15
capecitabine,fentanyl,hydroxychloroquine,2.4396476756791482e-15
gemcitabine,hydroxychloroquine,propofol,2.4294601425843137e-15
canagliflozin,degarelix,fentanyl,2.428791390604548e-15
gemcitabine,hydroxychloroquine,midazolam,2.4047681775249203e-15
docetaxel,pF-03084014,propofol,2.4015336372310354e-15
canagliflozin,fentanyl,tucatinib,2.3703807180794557e-15
canagliflozin,eribulin,propofol,2.3590213356930754e-15
entrectinib,midazolam,pF-03084014,2.3545623019296553e-15
canagliflozin,gemcitabine,propofol,2.33370751750979e-15
exemestane,hydroxychloroquine,pF-03084014,2.330239153040884e-15
canagliflozin,hydroxychloroquine,paclitaxel,2.318705871887919e-15
canagliflozin,exemestane,midazolam,2.3181737289956634e-15
anastrozole,canagliflozin,propofol,2.2612536202191353e-15
fentanyl,goserelin,pF-03084014,2.2565111799461845e-15
canagliflozin,fentanyl,goserelin,2.2560936313609808e-15
anastrozole,canagliflozin,midazolam,2.252196335013296e-15
hydroxychloroquine,pF-03084014,paclitaxel,2.2381122050708468e-15
hydroxychloroquine,propofol,vinorelbine,2.2221723291392486e-15
midazolam,pF-03084014,palbociclib,2.2195316614728318e-15
canagliflozin,degarelix,propofol,2.1814417705215415e-15
canagliflozin,eribulin,fentanyl,2.1681511074648552e-15
degarelix,hydroxychloroquine,pF-03084014,2.0948544560050535e-15
pF-03084014,palbociclib,propofol,2.072536496594266e-15
hydroxychloroquine,midazolam,vinorelbine,2.0636036221852875e-15
lapatinib,midazolam,pF-03084014,2.057648036214808e-15
docetaxel,hydroxychloroquine,pF-03084014,2.0465558309247266e-15
anastrozole,hydroxychloroquine,pF-03084014,2.008001568991914e-15
canagliflozin,capecitabine,fentanyl,1.9838616151425578e-15
hydroxychloroquine,pF-03084014,tucatinib,1.977349361942504e-15
canagliflozin,exemestane,fentanyl,1.950522605378009e-15
hydroxychloroquine,pF-03084014,palbociclib,1.9469705822782457e-15
pF-03084014,propofol,vinorelbine,1.9378205234010345e-15
canagliflozin,docetaxel,propofol,1.9304103966826242e-15
canagliflozin,palbociclib,propofol,1.9251805063136504e-15
anastrozole,canagliflozin,fentanyl,1.9129897132970832e-15
eribulin,hydroxychloroquine,pF-03084014,1.9041781287482032e-15
hydroxychloroquine,pF-03084014,vinorelbine,1.891455192442533e-15
epirubicin,midazolam,pF-03084014,1.883695917174011e-15
hydroxychloroquine,letrozole,pF-03084014,1.874087488052047e-15
hydroxychloroquine,pF-03084014,propofol,1.7362540863079062e-15
canagliflozin,hydroxychloroquine,lY2835219,1.7275771250603048e-15
alpelisib,hydroxychloroquine,pF-03084014,1.6791695284735491e-15
canagliflozin,fulvestrant,hydroxychloroquine,1.669006354811734e-15
canagliflozin,fentanyl,vinorelbine,1.666383528424095e-15
canagliflozin,epirubicin,hydroxychloroquine,1.641312325879159e-15
everolimus,hydroxychloroquine,pF-03084014,1.6299733914387448e-15
canagliflozin,docetaxel,midazolam,1.624077663565248e-15
canagliflozin,hydroxychloroquine,midazolam,1.6147792322758599e-15
canagliflozin,hydroxychloroquine,palbociclib,1.6039532686597071e-15
anastrozole,canagliflozin,hydroxychloroquine,1.562957898106364e-15
canagliflozin,hydroxychloroquine,propofol,1.5503352624300658e-15
canagliflozin,midazolam,vinorelbine,1.5428284445917408e-15
midazolam,pF-03084014,tucatinib,1.5080006021524403e-15
canagliflozin,propofol,vinorelbine,1.5034636602561829e-15
canagliflozin,exemestane,hydroxychloroquine,1.4691012263276509e-15
alpelisib,canagliflozin,hydroxychloroquine,1.4636972239211187e-15
eribulin,midazolam,pF-03084014,1.4598669822135795e-15
gemcitabine,hydroxychloroquine,pF-03084014,1.4555101160890405e-15
lY2835219,midazolam,pF-03084014,1.436349992775799e-15
canagliflozin,midazolam,pF-03084014,1.433170180518594e-15
midazolam,pF-03084014,panobinostat,1.4324534322803725e-15
epirubicin,hydroxychloroquine,pF-03084014,1.4152362751933342e-15
fulvestrant,hydroxychloroquine,pF-03084014,1.39029645268473e-15
midazolam,pF-03084014,paclitaxel,1.3883480669237609e-15
hydroxychloroquine,pF-03084014,panobinostat,1.3870351743299747e-15
canagliflozin,hydroxychloroquine,lapatinib,1.3851636909991313e-15
canagliflozin,goserelin,hydroxychloroquine,1.3838437930374128e-15
canagliflozin,docetaxel,hydroxychloroquine,1.3797712670383924e-15
capecitabine,hydroxychloroquine,pF-03084014,1.3657584431971882e-15
canagliflozin,hydroxychloroquine,tucatinib,1.3435721513691048e-15
canagliflozin,eribulin,hydroxychloroquine,1.3386982777513794e-15
canagliflozin,hydroxychloroquine,panobinostat,1.334919167281665e-15
canagliflozin,goserelin,pF-03084014,1.309085401138938e-15
exemestane,midazolam,pF-03084014,1.2626254814168853e-15
canagliflozin,hydroxychloroquine,vinorelbine,1.2614370059597585e-15
alpelisib,midazolam,pF-03084014,1.2416549800006246e-15
canagliflozin,capecitabine,hydroxychloroquine,1.209186786762547e-15
capecitabine,midazolam,pF-03084014,1.1961521225655626e-15
canagliflozin,docetaxel,fentanyl,1.1731367369931491e-15
hydroxychloroquine,palbociclib,propofol,1.1510267874076109e-15
hydroxychloroquine,lapatinib,pF-03084014,1.1472435166014271e-15
canagliflozin,fentanyl,hydroxychloroquine,1.1451408433911732e-15
gemcitabine,midazolam,pF-03084014,1.1121004824372735e-15
hydroxychloroquine,lY2835219,pF-03084014,1.0357275118589839e-15
fulvestrant,midazolam,pF-03084014,9.643367801364106e-16
goserelin,pF-03084014,propofol,9.59687476355297e-16
canagliflozin,gemcitabine,hydroxychloroquine,9.336725030996711e-16
anastrozole,midazolam,pF-03084014,7.805538316068351e-16
letrozole,midazolam,pF-03084014,7.368362472664462e-16
canagliflozin,everolimus,hydroxychloroquine,5.78513172081136e-16
canagliflozin,degarelix,hydroxychloroquine,5.493226138436817e-16
canagliflozin,hydroxychloroquine,pF-03084014,3.796641597294573e-16
docetaxel,midazolam,pF-03084014,3.741760531595709e-16
midazolam,pF-03084014,vinorelbine,2.5616045678250406e-16
hydroxychloroquine,midazolam,pF-03084014,7.967320519961193e-17
goserelin,hydroxychloroquine,pF-03084014,3.199689171965305e-17
goserelin,midazolam,pF-03084014,0.0
