DrugCom_ID	DrugID_1	Drug_Name_1	Highest_status_1	order_1	DrugID_2	Drug_Name_2	Highest_status_2	order_2	DrugID_3	Drug_Name_3	DrugID_4	Drug_Name_4	Disease_Entry	Source	Highest_status	Cell Line	ZIP	Bliss	Loewe	HSA	n_drugs
DCQP5WK	DMP6G8T	Topotecan	Approved	34.0	DMAE6LK	Topetecan	Approved	34.0	.	.	.	.	Lung adenocarcinoma	SYNERGxDB Database	Investigative	EKVX	4.21	3.6	5.23	4.64	2
DC6T63F	DMP6G8T	Topotecan	Approved	34.0	DMAE6LK	Topetecan	Approved	34.0	.	.	.	.	Minimally invasive lung adenocarcinoma	SYNERGxDB Database	Investigative	NCI-H322M	4.06	6.63	6.21	6.18	2
DCU4XMG	DMP6G8T	Topotecan	Approved	34.0	DMAO80I	Pralatrexate	Approved	34.0	.	.	.	.	Minimally invasive lung adenocarcinoma	SYNERGxDB Database	Investigative	NCI-H322M	5.52	6.42	6.94	6.88	2
DCZRX3H	DMP6G8T	Topotecan	Approved	34.0	DMC3P45	Terameprocol	Phase 2	21.0	.	.	.	.	Minimally invasive lung adenocarcinoma	SYNERGxDB Database	Investigative	NCI-H322M	4.82	9.21	4.15	8.94	2
DC1KS14	DMP6G8T	Topotecan	Approved	34.0	DMCJLD1	SCH 727965	Discontinued in Phase 3	9.0	.	.	.	.	Large cell lung carcinoma	SYNERGxDB Database	Investigative	NCI-H460	4.09	3.41	4.41	8.11	2
DC5VN9Q	DMP6G8T	Topotecan	Approved	34.0	DMCJLD1	SCH 727965	Discontinued in Phase 3	9.0	.	.	.	.	Minimally invasive lung adenocarcinoma	SYNERGxDB Database	Investigative	NCI-H322M	6.5	7.1	5.28	5.6	2
DCX3PDX	DMP6G8T	Topotecan	Approved	34.0	DMCMBHA	Erlotinib	Approved	34.0	.	.	.	.	Large cell lung carcinoma	SYNERGxDB Database	Investigative	NCI-H460	0.35	2.38	5.71	8.06	2
DCK13UJ	DMP6G8T	Topotecan	Approved	34.0	DMFH15Z	Bendamustine hydrochloride	Approved	34.0	.	.	.	.	Minimally invasive lung adenocarcinoma	SYNERGxDB Database	Investigative	NCI-H322M	2.59	5.25	10.83	11.15	2
DC3SIE5	DMP6G8T	Topotecan	Approved	34.0	DMH07Y3	Letrozole	Approved	34.0	.	.	.	.	Minimally invasive lung adenocarcinoma	SYNERGxDB Database	Investigative	NCI-H322M	9.08	8.49	9.29	10.54	2
DC0AN9H	DMP6G8T	Topotecan	Approved	34.0	DMH0ZJE	Mitomycin	Approved	34.0	.	.	.	.	Lung adenocarcinoma	SYNERGxDB Database	Investigative	EKVX	6.25	4.75	3.14	4.58	2
DCHQ2ZU	DMP6G8T	Topotecan	Approved	34.0	DMH0ZJE	Mitomycin	Approved	34.0	.	.	.	.	Minimally invasive lung adenocarcinoma	SYNERGxDB Database	Investigative	NCI-H322M	1.82	3.05	1.25	5.28	2
DCF9089	DMP6G8T	Topotecan	Approved	34.0	DMH8UF0	SY-1425	Phase 1	17.0	.	.	.	.	Lung adenocarcinoma	SYNERGxDB Database	Investigative	EKVX	3.43	4.53	2.48	2.25	2
DCIKAMH	DMP6G8T	Topotecan	Approved	34.0	DMH8UF0	SY-1425	Phase 1	17.0	.	.	.	.	Minimally invasive lung adenocarcinoma	SYNERGxDB Database	Investigative	NCI-H322M	8.45	6.13	6.71	7.59	2
DCM7VUG	DMP6G8T	Topotecan	Approved	34.0	DMH8UF0	SY-1425	Phase 1	17.0	.	.	.	.	Non-small cell lung carcinoma	SYNERGxDB Database	Investigative	HOP-92	5.44	5.8	10.55	11.59	2
DCNCJ2N	DMP6G8T	Topotecan	Approved	34.0	DMIXMYK	Arfolitixorin	Phase 3	25.0	.	.	.	.	Lung adenocarcinoma	SYNERGxDB Database	Investigative	EKVX	2.43	5.21	6.96	10.99	2
DC0TDQD	DMP6G8T	Topotecan	Approved	34.0	DMKLAYG	Altretamine	Approved	34.0	.	.	.	.	Minimally invasive lung adenocarcinoma	SYNERGxDB Database	Investigative	NCI-H322M	8.63	6.23	0.17	4.96	2
DC9ZREI	DMP6G8T	Topotecan	Approved	34.0	DMLNFWU	TEM	Phase 2	21.0	.	.	.	.	Lung adenocarcinoma	SYNERGxDB Database	Investigative	EKVX	1.06	0.41	0.78	0.85	2
DCOHWM3	DMP6G8T	Topotecan	Approved	34.0	DMLNFWU	TEM	Phase 2	21.0	.	.	.	.	Minimally invasive lung adenocarcinoma	SYNERGxDB Database	Investigative	NCI-H322M	14.39	15.9	18.16	19.67	2
DCBYEW7	DMP6G8T	Topotecan	Approved	34.0	DMLYGH4	MK-4827	Phase 3	25.0	.	.	.	.	Large cell lung carcinoma	SYNERGxDB Database	Investigative	NCI-H460	3.38	3.54	6.89	6.22	2
DCOSH7A	DMP6G8T	Topotecan	Approved	34.0	DMM0XGL	Idarubicin	Approved	34.0	.	.	.	.	Minimally invasive lung adenocarcinoma	SYNERGxDB Database	Investigative	NCI-H322M	12.32	11.16	1.56	7.56	2
DC1XXZT	DMP6G8T	Topotecan	Approved	34.0	DM7RJXL	Imatinib	Phase 3 Trial	25.0	.	.	.	.	Minimally invasive lung adenocarcinoma	SYNERGxDB Database	Investigative	NCI-H322M	4.21	4.36	3.24	6.06	2
DCLSJ1J	DMP6G8T	Topotecan	Approved	34.0	DMNO38U	Bortezomib	Approved	34.0	.	.	.	.	Large cell lung carcinoma	SYNERGxDB Database	Investigative	NCI-H460	3.22	2.03	1.91	4.89	2
DCB8ZSS	DMP6G8T	Topotecan	Approved	34.0	DMNO38U	Bortezomib	Approved	34.0	.	.	.	.	Minimally invasive lung adenocarcinoma	SYNERGxDB Database	Investigative	NCI-H322M	4.86	7.75	6.28	6.22	2
DCPKN3I	DMP6G8T	Topotecan	Approved	34.0	DMOYJFK	Valrubicin	Approved	34.0	.	.	.	.	Minimally invasive lung adenocarcinoma	SYNERGxDB Database	Investigative	NCI-H322M	0.65	1.48	4.29	4.29	2
DCC8AX9	DMP6G8T	Topotecan	Approved	34.0	DMRHGI9	Cisplatin	Approved	34.0	.	.	.	.	Minimally invasive lung adenocarcinoma	SYNERGxDB Database	Investigative	NCI-H322M	3.89	5.51	2.95	4.83	2
DCHCMSY	DMP6G8T	Topotecan	Approved	34.0	DMRKE63	Chlorambucil	Approved	34.0	.	.	.	.	Minimally invasive lung adenocarcinoma	SYNERGxDB Database	Investigative	NCI-H322M	7.39	9.77	1.12	5.14	2
DC9XXVI	DMP6G8T	Topotecan	Approved	34.0	DMSG91J	ER819762	Investigative	0.0	.	.	.	.	Lung adenocarcinoma	SYNERGxDB Database	Investigative	EKVX	0.8	1.01	0.81	0.35	2
DCBGKWO	DMP6G8T	Topotecan	Approved	34.0	DMSG91J	ER819762	Investigative	0.0	.	.	.	.	Minimally invasive lung adenocarcinoma	SYNERGxDB Database	Investigative	NCI-H322M	8.69	9.4	6.33	6.64	2
DC2HXKH	DMP6G8T	Topotecan	Approved	34.0	DMT5GNL	Romidepsin	Approved	34.0	.	.	.	.	Lung adenocarcinoma	SYNERGxDB Database	Investigative	MDA-MB-231	5.76	5.87	6.24	8.44	2
DCYMPP2	DMP6G8T	Topotecan	Approved	34.0	DMT5GNL	Romidepsin	Approved	34.0	.	.	.	.	Lung adenocarcinoma	SYNERGxDB Database	Investigative	EKVX	28.87	24.44	28.36	28.97	2
DCNI3UD	DMP6G8T	Topotecan	Approved	34.0	DMT5GNL	Romidepsin	Approved	34.0	.	.	.	.	Minimally invasive lung adenocarcinoma	SYNERGxDB Database	Investigative	NCI-H322M	9.76	10.38	13.63	14.16	2
DCBKSJZ	DMP6G8T	Topotecan	Approved	34.0	DMTA5OE	Azacitidine	Approved	34.0	.	.	.	.	Minimally invasive lung adenocarcinoma	SYNERGxDB Database	Investigative	NCI-H322M	6.43	6.78	9.67	10.32	2
DCUTGBS	DMP6G8T	Topotecan	Approved	34.0	DMTGBAX	Pomalidomide	Approved	34.0	.	.	.	.	Lung adenocarcinoma	SYNERGxDB Database	Investigative	EKVX	3.51	10.09	7.47	8.32	2
DCOS4WV	DMP6G8T	Topotecan	Approved	34.0	DMTGBAX	Pomalidomide	Approved	34.0	.	.	.	.	Minimally invasive lung adenocarcinoma	SYNERGxDB Database	Investigative	NCI-H322M	6.71	9.3	6.26	9.36	2
DCQBQOA	DMP6G8T	Topotecan	Approved	34.0	DMVRLT7	Fludarabine	Approved	34.0	.	.	.	.	Minimally invasive lung adenocarcinoma	SYNERGxDB Database	Investigative	NCI-H322M	5.53	5.19	7.97	8.39	2
DC1C0XW	DMP6G8T	Topotecan	Approved	34.0	DMWIDJK	FORMESTANE	Withdrawn from market	12.0	.	.	.	.	Minimally invasive lung adenocarcinoma	SYNERGxDB Database	Investigative	NCI-H322M	7.37	6.52	6.47	7.48	2
DC5EJRJ	DMP6G8T	Topotecan	Approved	34.0	DMWTAOI	Estramustine	Approved	34.0	.	.	.	.	Minimally invasive lung adenocarcinoma	SYNERGxDB Database	Investigative	NCI-H322M	2.64	3.82	1.93	5.33	2
DC120SR	DMP6G8T	Topotecan	Approved	34.0	DMWVIGP	Digitoxin	Approved	34.0	.	.	.	.	Lung adenocarcinoma	SYNERGxDB Database	Investigative	EKVX	2.31	3.06	0.67	0.1	2
DCGRATT	DMP6G8T	Topotecan	Approved	34.0	DMWVIGP	Digitoxin	Approved	34.0	.	.	.	.	Minimally invasive lung adenocarcinoma	SYNERGxDB Database	Investigative	NCI-H322M	8.6	7.95	6.74	6.79	2
DCCR1L5	DMP6G8T	Topotecan	Approved	34.0	DMJV2EK	Dasatinib	Investigative	0.0	.	.	.	.	Large cell lung carcinoma	SYNERGxDB Database	Investigative	NCI-H460	3.12	2.33	1.26	5.91	2
DCHUIOX	DM3BH1Y	Lapatinib	Approved	34.0	DMMX2E6	Pemetrexed	Approved	34.0	.	.	.	.	Lung Cancer, Non-Small Cell	ClinicalTrials.gov	Phase 1	.	.	.	.	.	2
DCGNIMN	DM3BH1Y	Lapatinib	Approved	34.0	DM27D4J	PD-0325901	Phase 2	21.0	.	.	.	.	Large cell lung carcinoma	SYNERGxDB Database	Investigative	NCI-H460	22.34	24.11	26.47	29.97	2
DCXV3R2	DM3BH1Y	Lapatinib	Approved	34.0	DM4O2Z7	Cyclophosphamide	Approved	34.0	.	.	.	.	Lung adenocarcinoma	SYNERGxDB Database	Investigative	HOP-62	7.3	11.92	6.04	4.97	2
DCNKUFW	DM3BH1Y	Lapatinib	Approved	34.0	DM4O2Z7	Cyclophosphamide	Approved	34.0	.	.	.	.	Minimally invasive lung adenocarcinoma	SYNERGxDB Database	Investigative	NCI-H322M	8.27	10.17	6.85	4.64	2
DCKIIYA	DM3BH1Y	Lapatinib	Approved	34.0	DM7XZY5	Triapine	Phase 2	21.0	.	.	.	.	Non-small cell lung carcinoma	SYNERGxDB Database	Investigative	HOP-92	0.52	1.3	0.91	0.38	2
DCPANJV	DM3BH1Y	Lapatinib	Approved	34.0	DM9WLN4	10-hydroxycamptothecin	Investigative	0.0	.	.	.	.	Large cell lung carcinoma	SYNERGxDB Database	Investigative	NCI-H460	24.87	25.33	0.24	31.27	2
DCQROGI	DM3BH1Y	Lapatinib	Approved	34.0	DMAO80I	Pralatrexate	Approved	34.0	.	.	.	.	Large cell lung carcinoma	SYNERGxDB Database	Investigative	NCI-H460	3.01	1.14	1.07	1.02	2
DCKO0EK	DM3BH1Y	Lapatinib	Approved	34.0	DMB5A80	SNX-2112	Investigative	0.0	.	.	.	.	Large cell lung carcinoma	SYNERGxDB Database	Investigative	NCI-H460	2.01	7.11	7.72	9.36	2
DC2QRLQ	DM3BH1Y	Lapatinib	Approved	34.0	DMC3P45	Terameprocol	Phase 2	21.0	.	.	.	.	Large cell lung carcinoma	SYNERGxDB Database	Investigative	NCI-H460	0.78	1.75	0.93	0.43	2
DCMH100	DM3BH1Y	Lapatinib	Approved	34.0	DMLNFWU	TEM	Phase 2	21.0	.	.	.	.	Lung adenocarcinoma	SYNERGxDB Database	Investigative	HOP-62	3.08	6.61	5.98	1.91	2
DCAZ1XG	DM3BH1Y	Lapatinib	Approved	34.0	DMOYJFK	Valrubicin	Approved	34.0	.	.	.	.	Lung adenocarcinoma	SYNERGxDB Database	Investigative	EKVX	0.16	7.17	1.82	5.06	2
DCCYP4F	DM3BH1Y	Lapatinib	Approved	34.0	DMOYJFK	Valrubicin	Approved	34.0	.	.	.	.	Non-small cell lung carcinoma	SYNERGxDB Database	Investigative	HOP-92	4.53	7.25	0.77	6.28	2
DCYZ2NW	DM3BH1Y	Lapatinib	Approved	34.0	DMRKE63	Chlorambucil	Approved	34.0	.	.	.	.	Lung adenocarcinoma	SYNERGxDB Database	Investigative	HOP-62	3.38	8.35	6.9	4.84	2
DC07ROM	DM3BH1Y	Lapatinib	Approved	34.0	DMS8IFC	Sorafenib	Approved	34.0	.	.	.	.	Large cell lung carcinoma	SYNERGxDB Database	Investigative	NCI-H460	2.01	6.46	3.52	9.64	2
DCVL6YC	DM3BH1Y	Lapatinib	Approved	34.0	DMSG91J	ER819762	Investigative	0.0	.	.	.	.	Lung adenocarcinoma	SYNERGxDB Database	Investigative	HOP-62	2.22	6.56	5.63	0.41	2
DCKHH56	DM3BH1Y	Lapatinib	Approved	34.0	DMSG91J	ER819762	Investigative	0.0	.	.	.	.	Lung adenocarcinoma 	SYNERGxDB Database	Investigative	NCI-H522	3.54	5.36	4.38	2.18	2
DCW3415	DM3BH1Y	Lapatinib	Approved	34.0	DMTJAEP	Vinflunine	Approved	34.0	.	.	.	.	Non-small cell lung carcinoma	SYNERGxDB Database	Investigative	HOP-92	4.76	8.23	4.95	1.52	2
DC06ESE	DM3BH1Y	Lapatinib	Approved	34.0	DMWIDJK	FORMESTANE	Withdrawn from market	12.0	.	.	.	.	Lung adenocarcinoma	SYNERGxDB Database	Investigative	HOP-62	5.56	10.66	6.47	3.5	2
DCRP7OQ	DM3BH1Y	Lapatinib	Approved	34.0	DMWMPD4	Vorinostat	Approved	34.0	.	.	.	.	Large cell lung carcinoma	SYNERGxDB Database	Investigative	NCI-H460	6.14	5.18	0.52	7.61	2
DCGIJQ3	DM3BH1Y	Lapatinib	Approved	34.0	DMWNHPC	Aminolevulinic Acid Hydrochloride	Approved	34.0	.	.	.	.	Large cell lung carcinoma	SYNERGxDB Database	Investigative	NCI-H460	10.71	8.79	2.43	9.06	2
DCZP2KR	DM3BH1Y	Lapatinib	Approved	34.0	DMXYJ9C	Busulfan	Approved	34.0	.	.	.	.	Lung adenocarcinoma	SYNERGxDB Database	Investigative	MDA-MB-231	2.26	7.27	4.26	3.98	2
DCSW3WB	DMH0ZJE	Mitomycin	Approved	34.0	DM27D4J	PD-0325901	Phase 2	21.0	.	.	.	.	Large cell lung carcinoma	SYNERGxDB Database	Investigative	NCI-H460	3.79	2.78	0.68	4.39	2
DC7E8OG	DMH0ZJE	Mitomycin	Approved	34.0	DM4DOUB	PMID28460551-Compound-2	Patented	15.5	.	.	.	.	Large cell lung carcinoma	SYNERGxDB Database	Investigative	NCI-H460	1.79	0.38	0.47	4.99	2
DCBQXHJ	DMH0ZJE	Mitomycin	Approved	34.0	DM61TA4	Arsenic trioxide	Approved	34.0	.	.	.	.	Large cell lung carcinoma	SYNERGxDB Database	Investigative	NCI-H460	3.06	2.85	2.72	5.23	2
DCA71W4	DMH0ZJE	Mitomycin	Approved	34.0	DM61TA4	Arsenic trioxide	Approved	34.0	.	.	.	.	Lung adenocarcinoma	SYNERGxDB Database	Investigative	HOP-62	1.19	1.69	5.26	5.77	2
DCU7X6B	DMH0ZJE	Mitomycin	Approved	34.0	DM62QTW	RTB101	Phase 3	25.0	.	.	.	.	Large cell lung carcinoma	SYNERGxDB Database	Investigative	NCI-H460	6.53	5.43	8.8	11.76	2
DCAPUX5	DMH0ZJE	Mitomycin	Approved	34.0	DM67EMK	SCH-900776	Phase 2	21.0	.	.	.	.	Large cell lung carcinoma	SYNERGxDB Database	Investigative	NCI-H460	5.9	5.06	5.2	6.82	2
DCTN1BL	DMH0ZJE	Mitomycin	Approved	34.0	DMB5A80	SNX-2112	Investigative	0.0	.	.	.	.	Large cell lung carcinoma	SYNERGxDB Database	Investigative	NCI-H460	3.04	2.3	2.64	5.96	2
DCPB27R	DMH0ZJE	Mitomycin	Approved	34.0	DMCJLD1	SCH 727965	Discontinued in Phase 3	9.0	.	.	.	.	Large cell lung carcinoma	SYNERGxDB Database	Investigative	NCI-H460	2.64	1.77	1.19	4.27	2
DCT8WQ6	DMH0ZJE	Mitomycin	Approved	34.0	DMCT3I8	Ifosfamide	Approved	34.0	.	.	.	.	Minimally invasive lung adenocarcinoma	SYNERGxDB Database	Investigative	NCI-H322M	16.26	12.76	15.67	8.55	2
DC6CJSL	DMH0ZJE	Mitomycin	Approved	34.0	DMLHEU7	Ridaforolimus	Phase 3	25.0	.	.	.	.	Large cell lung carcinoma	SYNERGxDB Database	Investigative	NCI-H460	12.48	7.49	5.38	10.05	2
DCT0MHX	DMH0ZJE	Mitomycin	Approved	34.0	DMLYGH4	MK-4827	Phase 3	25.0	.	.	.	.	Large cell lung carcinoma	SYNERGxDB Database	Investigative	NCI-H460	7.37	4.31	4.11	5.59	2
DCK6OKC	DMH0ZJE	Mitomycin	Approved	34.0	DMM0XGL	Idarubicin	Approved	34.0	.	.	.	.	Large cell lung carcinoma	SYNERGxDB Database	Investigative	NCI-H460	6.71	6.15	4.06	9.22	2
DC2TSAU	DMH0ZJE	Mitomycin	Approved	34.0	DMNO38U	Bortezomib	Approved	34.0	.	.	.	.	Large cell lung carcinoma	SYNERGxDB Database	Investigative	NCI-H460	2.13	0.93	0.37	2.89	2
DCGUZFY	DMH0ZJE	Mitomycin	Approved	34.0	DMRKE63	Chlorambucil	Approved	34.0	.	.	.	.	Large cell lung carcinoma	SYNERGxDB Database	Investigative	NCI-H460	0.43	2.73	3.51	1.28	2
DCWKJPC	DMH0ZJE	Mitomycin	Approved	34.0	DMRKE63	Chlorambucil	Approved	34.0	.	.	.	.	Non-small cell lung carcinoma	SYNERGxDB Database	Investigative	HOP-92	1.14	6.04	2.59	2.35	2
DCDGPUI	DMH0ZJE	Mitomycin	Approved	34.0	DMT1OZ6	MK-2206	Phase 2	21.0	.	.	.	.	Large cell lung carcinoma	SYNERGxDB Database	Investigative	NCI-H460	6.35	5.8	6.54	9.42	2
DC3JRQM	DMNH3PG	Etoposide	Phase 2 Trial	21.0	DMG281S	Carboplatin	Approved	34.0	.	.	.	.	Extensive Stage Small Cell Lung Cancer	ClinicalTrials.gov	Phase 1	.	.	.	.	.	2
DC2ZWZ3	DMNH3PG	Etoposide	Phase 2 Trial	21.0	DM27D4J	PD-0325901	Phase 2	21.0	.	.	.	.	Large cell lung carcinoma	ALMANAC Dataset	Investigative	NCI-H460	3.9	3.58	9.03	10.09	2
DCC42VD	DMNH3PG	Etoposide	Phase 2 Trial	21.0	DM4DOUB	PMID28460551-Compound-2	Patented	15.5	.	.	.	.	Large cell lung carcinoma	ALMANAC Dataset	Investigative	NCI-H460	2.34	1.54	4.05	7.52	2
DC31F8J	DMNH3PG	Etoposide	Phase 2 Trial	21.0	DM62QTW	RTB101	Phase 3	25.0	.	.	.	.	Large cell lung carcinoma	ALMANAC Dataset	Investigative	NCI-H460	2.56	1.62	7.72	10.89	2
DCY2PYG	DMNH3PG	Etoposide	Phase 2 Trial	21.0	DM67EMK	SCH-900776	Phase 2	21.0	.	.	.	.	Large cell lung carcinoma	ALMANAC Dataset	Investigative	NCI-H460	1.76	1.97	3.22	5.09	2
DC9SCOV	DMNH3PG	Etoposide	Phase 2 Trial	21.0	DMCJLD1	SCH 727965	Discontinued in Phase 3	9.0	.	.	.	.	Large cell lung carcinoma	ALMANAC Dataset	Investigative	NCI-H460	1.64	1.03	0.71	5.58	2
DCRBX9C	DMNH3PG	Etoposide	Phase 2 Trial	21.0	DMCMBHA	Erlotinib	Approved	34.0	.	.	.	.	Large cell lung carcinoma	ALMANAC Dataset	Investigative	NCI-H460	6.81	5.21	9.77	11.64	2
DCV0LOA	DMNH3PG	Etoposide	Phase 2 Trial	21.0	DMLYGH4	MK-4827	Phase 3	25.0	.	.	.	.	Large cell lung carcinoma	ALMANAC Dataset	Investigative	NCI-H460	0.73	0.39	2.58	2.75	2
DCOJNE9	DMNH3PG	Etoposide	Phase 2 Trial	21.0	DMNO38U	Bortezomib	Approved	34.0	.	.	.	.	Large cell lung carcinoma	ALMANAC Dataset	Investigative	NCI-H460	0.69	0.11	0.63	3.22	2
DCSZU8N	DMNH3PG	Etoposide	Phase 2 Trial	21.0	DMS8IFC	Sorafenib	Approved	34.0	.	.	.	.	Large cell lung carcinoma	ALMANAC Dataset	Investigative	NCI-H460	1.02	0.59	1.88	7.43	2
DCSZ8OK	DMNH3PG	Etoposide	Phase 2 Trial	21.0	DMT1OZ6	MK-2206	Phase 2	21.0	.	.	.	.	Large cell lung carcinoma	ALMANAC Dataset	Investigative	NCI-H460	4.26	3.91	6.82	10.01	2
DC13J0J	DMUOT9V	Taxol	Approved	34.0	DM0YZC6	Fulvestrant	Approved	34.0	.	.	.	.	Lung adenocarcinoma	SYNERGxDB Database	Investigative	MDA-MB-231	1.62	2.68	2.44	0.78	2
DC5K6WQ	DMUOT9V	Taxol	Approved	34.0	DM27D4J	PD-0325901	Phase 2	21.0	.	.	.	.	Large cell lung carcinoma	SYNERGxDB Database	Investigative	NCI-H460	4.63	2.97	0.99	5.28	2
DCSWR1P	DMUOT9V	Taxol	Approved	34.0	DM2OZ3G	Ixabepilone	Approved	34.0	.	.	.	.	Large cell lung carcinoma	SYNERGxDB Database	Investigative	NCI-H460	7.27	5.03	5.69	7.33	2
DCXL5MF	DMUOT9V	Taxol	Approved	34.0	DM2OZ3G	Ixabepilone	Approved	34.0	.	.	.	.	Lung adenocarcinoma 	SYNERGxDB Database	Investigative	NCI-H522	4.69	3.34	3.09	5.05	2
DCKOL9M	DMUOT9V	Taxol	Approved	34.0	DM3BH1Y	Lapatinib	Approved	34.0	.	.	.	.	Lung adenocarcinoma	SYNERGxDB Database	Investigative	EKVX	2.11	7.27	6.66	9.01	2
DCXSRCN	DMUOT9V	Taxol	Approved	34.0	DM3BH1Y	Lapatinib	Approved	34.0	.	.	.	.	Lung adenocarcinoma	SYNERGxDB Database	Investigative	HOP-62	18.64	19.71	21.92	23.37	2
DC034D1	DMUOT9V	Taxol	Approved	34.0	DM3BH1Y	Lapatinib	Approved	34.0	.	.	.	.	Lung adenocarcinoma 	SYNERGxDB Database	Investigative	NCI-H522	8.25	8.4	9.69	9.99	2
DCPRU66	DMUOT9V	Taxol	Approved	34.0	DM3BH1Y	Lapatinib	Approved	34.0	.	.	.	.	Non-small cell lung carcinoma	SYNERGxDB Database	Investigative	HOP-92	1.5	3.85	6.96	7.31	2
DCPTIN7	DMUOT9V	Taxol	Approved	34.0	DM4DOUB	PMID28460551-Compound-2	Patented	15.5	.	.	.	.	Large cell lung carcinoma	SYNERGxDB Database	Investigative	NCI-H460	1.28	0.75	0.12	5.56	2
DCC8CB0	DMUOT9V	Taxol	Approved	34.0	DM61TA4	Arsenic trioxide	Approved	34.0	.	.	.	.	Large cell lung carcinoma	SYNERGxDB Database	Investigative	NCI-H460	0.73	2.62	0.4	2.35	2
DCJMDWK	DMUOT9V	Taxol	Approved	34.0	DM61TA4	Arsenic trioxide	Approved	34.0	.	.	.	.	Lung adenocarcinoma	SYNERGxDB Database	Investigative	HOP-62	0.65	1.39	1.79	0.98	2
DCZSP5I	DMUOT9V	Taxol	Approved	34.0	DM62QTW	RTB101	Phase 3	25.0	.	.	.	.	Large cell lung carcinoma	SYNERGxDB Database	Investigative	NCI-H460	4.53	2.77	5.86	9.17	2
DCT1NJN	DMUOT9V	Taxol	Approved	34.0	DM7C8YV	Plicamycin	Approved	34.0	.	.	.	.	Lung adenocarcinoma	SYNERGxDB Database	Investigative	HOP-62	4.14	7.53	0.15	5.39	2
DCGTBXG	DMUOT9V	Taxol	Approved	34.0	DMAE6LK	Topetecan	Approved	34.0	.	.	.	.	Large cell lung carcinoma	SYNERGxDB Database	Investigative	NCI-H460	3.26	2.36	2.17	4.97	2
DCWVYYX	DMUOT9V	Taxol	Approved	34.0	DMB5A80	SNX-2112	Investigative	0.0	.	.	.	.	Large cell lung carcinoma	SYNERGxDB Database	Investigative	NCI-H460	1.89	0.98	0.25	3.88	2
DCJ0S70	DMUOT9V	Taxol	Approved	34.0	DMC3P45	Terameprocol	Phase 2	21.0	.	.	.	.	Non-small cell lung carcinoma	SYNERGxDB Database	Investigative	HOP-92	1.17	3.13	2.41	1.08	2
DC7G4M2	DMUOT9V	Taxol	Approved	34.0	DMCJLD1	SCH 727965	Discontinued in Phase 3	9.0	.	.	.	.	Minimally invasive lung adenocarcinoma	SYNERGxDB Database	Investigative	NCI-H322M	3.77	5.34	5.25	7.2	2
DCF7ZHQ	DMUOT9V	Taxol	Approved	34.0	DMCMBHA	Erlotinib	Approved	34.0	.	.	.	.	Large cell lung carcinoma	SYNERGxDB Database	Investigative	NCI-H460	7.61	6.94	7.05	12.11	2
DC6KJ76	DMUOT9V	Taxol	Approved	34.0	DMFGYKS	MK-5108	Phase 1	17.0	.	.	.	.	Large cell lung carcinoma	SYNERGxDB Database	Investigative	NCI-H460	7.67	5.5	3.96	10.77	2
DC86OV8	DMUOT9V	Taxol	Approved	34.0	DMLHEU7	Ridaforolimus	Phase 3	25.0	.	.	.	.	Large cell lung carcinoma	SYNERGxDB Database	Investigative	NCI-H460	2.96	2.1	0.35	4.69	2
DCFVW72	DMUOT9V	Taxol	Approved	34.0	DMLYGH4	MK-4827	Phase 3	25.0	.	.	.	.	Large cell lung carcinoma	SYNERGxDB Database	Investigative	NCI-H460	7.14	4.77	1.9	7.4	2
DCK9YX7	DMUOT9V	Taxol	Approved	34.0	DMM0XGL	Idarubicin	Approved	34.0	.	.	.	.	Large cell lung carcinoma	SYNERGxDB Database	Investigative	NCI-H460	4.24	2.71	0.25	6.03	2
DCELB7G	DMUOT9V	Taxol	Approved	34.0	DMNER5S	Bleomycin	Approved	34.0	.	.	.	.	Lung adenocarcinoma	SYNERGxDB Database	Investigative	EKVX	0.01	4.38	3.08	2.84	2
DCQJP5G	DMUOT9V	Taxol	Approved	34.0	DMNO38U	Bortezomib	Approved	34.0	.	.	.	.	Large cell lung carcinoma	SYNERGxDB Database	Investigative	NCI-H460	4.88	4.16	4.06	6.78	2
DCQGXPE	DMUOT9V	Taxol	Approved	34.0	DMOYJFK	Valrubicin	Approved	34.0	.	.	.	.	Lung adenocarcinoma	SYNERGxDB Database	Investigative	EKVX	0.71	5.26	4.19	2.93	2
DC6PCGW	DMUOT9V	Taxol	Approved	34.0	DMOYJFK	Valrubicin	Approved	34.0	.	.	.	.	Lung adenocarcinoma	SYNERGxDB Database	Investigative	HOP-62	3.39	3.69	2.06	1.83	2
DCGQDLR	DMUOT9V	Taxol	Approved	34.0	DMS8IFC	Sorafenib	Approved	34.0	.	.	.	.	Large cell lung carcinoma	SYNERGxDB Database	Investigative	NCI-H460	6.36	5.23	3.11	9.97	2
DC5X10G	DMUOT9V	Taxol	Approved	34.0	DMS8IFC	Sorafenib	Approved	34.0	.	.	.	.	Lung adenocarcinoma	SYNERGxDB Database	Investigative	HOP-62	11.22	13.36	13.97	12.04	2
DC2Z9B1	DMUOT9V	Taxol	Approved	34.0	DMS8IFC	Sorafenib	Approved	34.0	.	.	.	.	Non-small cell lung carcinoma	SYNERGxDB Database	Investigative	HOP-92	4.71	9.87	8.7	9.46	2
DCHRBXU	DMUOT9V	Taxol	Approved	34.0	DMSG91J	ER819762	Investigative	0.0	.	.	.	.	Large cell lung carcinoma	SYNERGxDB Database	Investigative	NCI-H460	18.29	17.41	3.79	17.66	2
