DrugCom_ID	DrugID_1	Drug_Name_1	Highest_status_1	order_1	DrugID_2	Drug_Name_2	Highest_status_2	order_2	DrugID_3	Drug_Name_3	DrugID_4	Drug_Name_4	Disease_Entry	Source	Highest_status	Cell Line	ZIP	Bliss	Loewe	HSA	n_drugs
DCAY238	DM62UG5	Vemurafenib	Approved	34.0	DMD7X1O	Dexrazoxane	Approved	34.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	1.83	9.27	8.71	9.39	2
DCVGNLV	DM62UG5	Vemurafenib	Approved	34.0	DMDI269	Docetaxel	Approved	34.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	11.19	9.73	8.44	9.58	2
DCNY104	DM62UG5	Vemurafenib	Approved	34.0	DMDKF3M	Raloxifene	Approved	34.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	0.33	7.51	6.32	6.33	2
DCRFXZX	DM62UG5	Vemurafenib	Approved	34.0	DMFH15Z	Bendamustine hydrochloride	Approved	34.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	7.92	6.48	5.05	6.61	2
DC3GK5T	DM62UG5	Vemurafenib	Approved	34.0	DMGW1ID	Sirolimus	Approved	34.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	14.4	13.91	8.73	14.03	2
DC33Y34	DM62UG5	Vemurafenib	Approved	34.0	DMH07Y3	Letrozole	Approved	34.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	0.0	4.09	3.07	3.6	2
DCTCS7T	DM62UG5	Vemurafenib	Approved	34.0	DMHL7OB	Uracil mustard	Approved	34.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	18.11	21.38	1.04	21.02	2
DCKABA1	DM62UG5	Vemurafenib	Approved	34.0	DMINOX3	Vincristine	Approved	34.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	16.75	15.23	5.25	14.88	2
DCSRMP7	DM62UG5	Vemurafenib	Approved	34.0	DMIXMYK	Arfolitixorin	Phase 3	25.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	4.35	4.75	3.32	4.86	2
DCAL3G9	DM62UG5	Vemurafenib	Approved	34.0	DMJ7NVI	BIO-300	Phase 1/2	19.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	15.62	16.14	8.89	16.28	2
DCMU2P2	DM62UG5	Vemurafenib	Approved	34.0	DMLNFWU	TEM	Phase 2	21.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	0.27	3.98	2.48	3.74	2
DCFUZDP	DM62UG5	Vemurafenib	Approved	34.0	DMLWYJB	JNK-IN-8	Investigative	0.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	4.72	6.42	5.38	6.58	2
DCM93CZ	DM62UG5	Vemurafenib	Approved	34.0	DMNER5S	Bleomycin	Approved	34.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	7.27	10.27	9.74	10.44	2
DCJY4UD	DM62UG5	Vemurafenib	Approved	34.0	DMNO38U	Bortezomib	Approved	34.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	2.66	11.1	1.41	11.11	2
DCR89Q5	DM62UG5	Vemurafenib	Approved	34.0	DMNPZL4	Dacarbazine	Approved	34.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	9.24	13.48	11.83	13.07	2
DC357L4	DM62UG5	Vemurafenib	Approved	34.0	DMOYJFK	Valrubicin	Approved	34.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	0.42	2.51	2.48	2.7	2
DCXQC1R	DM62UG5	Vemurafenib	Approved	34.0	DMP6G8T	Topotecan	Approved	34.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	5.68	7.9	6.91	8.05	2
DCU854C	DM62UG5	Vemurafenib	Approved	34.0	DMPDW6T	Epirubicin	Approved	34.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	6.61	11.98	9.19	12.0	2
DCI5PVZ	DM62UG5	Vemurafenib	Approved	34.0	DMWTAOI	Estramustine	Approved	34.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	2.72	5.27	1.49	5.36	2
DC84T73	DM5IXKQ	Vismodegib	Approved	34.0	DM15F0X	Gefitinib	Approved	34.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	13.21	15.13	12.74	17.39	2
DCP6Z24	DM5IXKQ	Vismodegib	Approved	34.0	DM7Q98D	Ruxolitinib	Phase 3 Trial	25.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	3.01	7.89	5.23	7.05	2
DC15K6E	DM5IXKQ	Vismodegib	Approved	34.0	DM2YGNW	Dactinomycin	Approved	34.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	32.94	34.2	33.97	33.87	2
DC6W87Q	DM5IXKQ	Vismodegib	Approved	34.0	DM3BH1Y	Lapatinib	Approved	34.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	1.0	7.19	7.58	7.92	2
DCLEA4E	DM5IXKQ	Vismodegib	Approved	34.0	DM7C8YV	Plicamycin	Approved	34.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	28.84	27.33	28.25	28.26	2
DCNFSXF	DM5IXKQ	Vismodegib	Approved	34.0	DM7NKEV	Thioguanine	Preclinical	2.1	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	8.96	9.52	4.34	11.2	2
DC3DQ5U	DM5IXKQ	Vismodegib	Approved	34.0	DM8V75C	ABIRATERONE	Approved	34.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	6.23	9.57	1.68	10.08	2
DCBCZD3	DM5IXKQ	Vismodegib	Approved	34.0	DMDKF3M	Raloxifene	Approved	34.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	5.72	11.29	10.48	10.45	2
DCF5765	DM5IXKQ	Vismodegib	Approved	34.0	DMFH15Z	Bendamustine hydrochloride	Approved	34.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	8.37	9.8	9.52	11.23	2
DCZKBJW	DM5IXKQ	Vismodegib	Approved	34.0	DMG2YBD	Trifluridine	Approved	34.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	3.88	4.35	1.84	6.18	2
DCL0F7X	DM5IXKQ	Vismodegib	Approved	34.0	DMH0ZJE	Mitomycin	Approved	34.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	0.86	6.0	4.35	5.74	2
DCVMC7M	DM5IXKQ	Vismodegib	Approved	34.0	DMIXMYK	Arfolitixorin	Phase 3	25.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	1.58	2.7	0.56	4.52	2
DC3ML9O	DM5IXKQ	Vismodegib	Approved	34.0	DMLWYJB	JNK-IN-8	Investigative	0.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	3.65	7.08	1.54	9.43	2
DCX8AMS	DM5IXKQ	Vismodegib	Approved	34.0	DMM1I8R	Indazole derivative 5	Patented	15.5	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	0.13	3.63	4.2	4.26	2
DCQ775X	DM5IXKQ	Vismodegib	Approved	34.0	DMNER5S	Bleomycin	Approved	34.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	6.55	8.7	9.95	10.22	2
DCV2VIA	DM5IXKQ	Vismodegib	Approved	34.0	DMNPZL4	Dacarbazine	Approved	34.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	0.0	8.95	4.9	9.43	2
DCXS1RK	DM5IXKQ	Vismodegib	Approved	34.0	DMP6G8T	Topotecan	Approved	34.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	3.79	9.82	10.08	11.99	2
DC0TA9G	DM5IXKQ	Vismodegib	Approved	34.0	DMPAZHC	Cabazitaxel	Approved	34.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	8.15	7.99	3.32	9.06	2
DC9UWAB	DM5IXKQ	Vismodegib	Approved	34.0	DMPDW6T	Epirubicin	Approved	34.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	11.07	13.05	12.66	13.96	2
DCITY3O	DM5IXKQ	Vismodegib	Approved	34.0	DMRICNP	Vandetanib	Approved	34.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	1.76	5.56	6.62	6.86	2
DCTDBEH	DM5IXKQ	Vismodegib	Approved	34.0	DMTJAEP	Vinflunine	Approved	34.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	12.15	11.65	2.93	12.53	2
DCO2RD0	DM5IXKQ	Vismodegib	Approved	34.0	DMWVIGP	Digitoxin	Approved	34.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	0.82	3.73	3.73	3.94	2
DCUGL3V	DMT1OZ6	MK-2206	Phase 2	21.0	DM27D4J	PD-0325901	Phase 2	21.0	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289	8.86	10.64	17.01	17.58	2
DCEUWNY	DMT1OZ6	MK-2206	Phase 2	21.0	DM27D4J	PD-0325901	Phase 2	21.0	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289+BRCA1	6.78	9.91	14.06	14.54	2
DCBUNOQ	DMT1OZ6	MK-2206	Phase 2	21.0	DM27D4J	PD-0325901	Phase 2	21.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	KPL1	8.51	9.25	7.81	10.44	2
DC6F3XI	DMT1OZ6	MK-2206	Phase 2	21.0	DM62QTW	RTB101	Phase 3	25.0	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289	5.02	6.62	11.01	14.03	2
DCSZ10L	DMT1OZ6	MK-2206	Phase 2	21.0	DM62QTW	RTB101	Phase 3	25.0	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289+BRCA1	8.48	9.68	5.71	14.91	2
DCLS9YB	DMT1OZ6	MK-2206	Phase 2	21.0	DM62QTW	RTB101	Phase 3	25.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	KPL1	2.9	2.76	8.65	14.43	2
DCC9UXA	DMT1OZ6	MK-2206	Phase 2	21.0	DM62QTW	RTB101	Phase 3	25.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	OCUBM	5.46	5.54	7.97	11.59	2
DCP4CVK	DMT1OZ6	MK-2206	Phase 2	21.0	DM67EMK	SCH-900776	Phase 2	21.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	KPL1	1.89	1.87	10.29	13.4	2
DCLCL34	DMT1OZ6	MK-2206	Phase 2	21.0	DM9WLN4	10-hydroxycamptothecin	Investigative	0.0	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289	0.97	0.65	4.3	8.64	2
DC57IE4	DMT1OZ6	MK-2206	Phase 2	21.0	DM9WLN4	10-hydroxycamptothecin	Investigative	0.0	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289+BRCA1	0.81	7.8	11.8	13.05	2
DC3HCW9	DMT1OZ6	MK-2206	Phase 2	21.0	DM9WLN4	10-hydroxycamptothecin	Investigative	0.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	KPL1	12.78	12.72	18.17	19.31	2
DCN4DCA	DMT1OZ6	MK-2206	Phase 2	21.0	DM9WLN4	10-hydroxycamptothecin	Investigative	0.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	OCUBM	0.79	0.9	1.22	6.01	2
DCW1X9R	DMT1OZ6	MK-2206	Phase 2	21.0	DMB5A80	SNX-2112	Investigative	0.0	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289	0.51	0.1	5.09	0.85	2
DCWB37O	DMT1OZ6	MK-2206	Phase 2	21.0	DMB5A80	SNX-2112	Investigative	0.0	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289+BRCA1	0.06	6.98	1.82	7.69	2
DC6VW52	DMT1OZ6	MK-2206	Phase 2	21.0	DMCMBHA	Erlotinib	Approved	34.0	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289	6.39	6.11	12.63	14.35	2
DCIPQGO	DMT1OZ6	MK-2206	Phase 2	21.0	DMCMBHA	Erlotinib	Approved	34.0	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289+BRCA1	5.96	5.77	9.96	12.0	2
DCAO7P7	DMT1OZ6	MK-2206	Phase 2	21.0	DMCMBHA	Erlotinib	Approved	34.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	ZR751	1.95	1.84	3.17	13.11	2
DC59C9R	DMT1OZ6	MK-2206	Phase 2	21.0	DMCMBHA	Erlotinib	Approved	34.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	KPL1	6.88	6.6	9.33	11.35	2
DCHPRV2	DMT1OZ6	MK-2206	Phase 2	21.0	DMCMBHA	Erlotinib	Approved	34.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	OCUBM	5.76	5.7	5.04	9.64	2
DC6WQZ4	DMT1OZ6	MK-2206	Phase 2	21.0	DMLHEU7	Ridaforolimus	Phase 3	25.0	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289	4.77	4.52	1.37	5.91	2
DCQUG4C	DMT1OZ6	MK-2206	Phase 2	21.0	DMLHEU7	Ridaforolimus	Phase 3	25.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	KPL1	1.47	1.11	3.35	5.0	2
DCFG80X	DMT1OZ6	MK-2206	Phase 2	21.0	DMLYGH4	MK-4827	Phase 3	25.0	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289	2.37	4.24	10.96	12.58	2
DCPS202	DMT1OZ6	MK-2206	Phase 2	21.0	DMLYGH4	MK-4827	Phase 3	25.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	KPL1	13.54	13.51	19.11	20.89	2
DCADZ15	DMT1OZ6	MK-2206	Phase 2	21.0	DMLYGH4	MK-4827	Phase 3	25.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	OCUBM	6.83	6.89	11.54	13.78	2
DC50KU0	DMT1OZ6	MK-2206	Phase 2	21.0	DMNO38U	Bortezomib	Approved	34.0	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289+BRCA1	1.41	1.41	0.12	2.19	2
DCXFISR	DMT1OZ6	MK-2206	Phase 2	21.0	DMNO38U	Bortezomib	Approved	34.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	KPL1	0.66	0.75	4.97	8.02	2
DCOW5C5	DMT1OZ6	MK-2206	Phase 2	21.0	DMPAWBN	GSK525762	Phase 1	17.0	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289	4.12	5.83	6.02	8.62	2
DCUT2AW	DMT1OZ6	MK-2206	Phase 2	21.0	DMPAWBN	GSK525762	Phase 1	17.0	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289+BRCA1	2.3	8.57	6.96	8.45	2
DCUP9PM	DMT1OZ6	MK-2206	Phase 2	21.0	DMPAWBN	GSK525762	Phase 1	17.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	KPL1	4.01	7.67	8.04	11.2	2
DCQXNV2	DMT1OZ6	MK-2206	Phase 2	21.0	DMS8IFC	Sorafenib	Approved	34.0	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289	3.67	3.44	6.77	9.06	2
DC5A4SM	DMT1OZ6	MK-2206	Phase 2	21.0	DMS8IFC	Sorafenib	Approved	34.0	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289+BRCA1	4.62	3.35	2.64	7.3	2
DCDFPZ4	DMT1OZ6	MK-2206	Phase 2	21.0	DMS8IFC	Sorafenib	Approved	34.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	KPL1	0.87	0.35	6.16	10.53	2
DC1GFJR	DMT1OZ6	MK-2206	Phase 2	21.0	DMS8IFC	Sorafenib	Approved	34.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	OCUBM	2.29	2.48	2.9	9.09	2
DCL1JBR	DMT1OZ6	MK-2206	Phase 2	21.0	DMWMPD4	Vorinostat	Approved	34.0	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289+BRCA1	7.35	7.23	6.15	12.39	2
DCPFMBR	DMT1OZ6	MK-2206	Phase 2	21.0	DMWMPD4	Vorinostat	Approved	34.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	KPL1	5.57	5.33	14.36	16.83	2
DCSZQAV	DMT1OZ6	MK-2206	Phase 2	21.0	DMJV2EK	Dasatinib	Investigative	0.0	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289	1.42	1.09	4.8	6.64	2
DCIJONC	DMT1OZ6	MK-2206	Phase 2	21.0	DMJV2EK	Dasatinib	Investigative	0.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	KPL1	5.81	6.33	8.18	10.74	2
DC4A2UK	DMT1OZ6	MK-2206	Phase 2	21.0	DMJV2EK	Dasatinib	Investigative	0.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	OCUBM	5.16	5.76	5.76	9.12	2
DC7EWFK	DMPAZHC	Cabazitaxel	Approved	34.0	DM0HXDS	Pentostatin	Approved	34.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	8.81	8.85	4.65	10.09	2
DCCKGYI	DMPAZHC	Cabazitaxel	Approved	34.0	DM15F0X	Gefitinib	Approved	34.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	15.56	12.79	11.6	17.76	2
DC114U1	DMPAZHC	Cabazitaxel	Approved	34.0	DM3BH1Y	Lapatinib	Approved	34.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	9.55	8.53	3.75	9.57	2
DCF8CFD	DMPAZHC	Cabazitaxel	Approved	34.0	DM5IXKQ	Vismodegib	Approved	34.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	4.87	5.79	1.11	6.86	2
DCBLV1H	DMPAZHC	Cabazitaxel	Approved	34.0	DM7C8YV	Plicamycin	Approved	34.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	21.21	19.78	0.32	20.48	2
DCA3ZES	DMPAZHC	Cabazitaxel	Approved	34.0	DM8V75C	ABIRATERONE	Approved	34.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	3.26	2.42	3.83	6.53	2
DC6NGHG	DMPAZHC	Cabazitaxel	Approved	34.0	DMG2YBD	Trifluridine	Approved	34.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	2.32	1.23	2.5	8.55	2
DCVHIHW	DMPAZHC	Cabazitaxel	Approved	34.0	DMGW1ID	Sirolimus	Approved	34.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	20.48	10.3	14.28	18.41	2
DC0Z46Q	DMPAZHC	Cabazitaxel	Approved	34.0	DMH0ZJE	Mitomycin	Approved	34.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	15.32	13.96	7.59	13.91	2
DCBKMGH	DMPAZHC	Cabazitaxel	Approved	34.0	DMH8UF0	SY-1425	Phase 1	17.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	18.36	17.61	13.62	19.02	2
DCSQJ6O	DMPAZHC	Cabazitaxel	Approved	34.0	DMHL7OB	Uracil mustard	Approved	34.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	6.36	7.84	3.67	10.49	2
DC414L0	DMPAZHC	Cabazitaxel	Approved	34.0	DMINOX3	Vincristine	Approved	34.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	6.42	5.36	7.2	9.37	2
DCOOHUB	DMPAZHC	Cabazitaxel	Approved	34.0	DMJ7NVI	BIO-300	Phase 1/2	19.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	3.77	2.5	5.4	7.68	2
DCI2YV5	DMPAZHC	Cabazitaxel	Approved	34.0	DMNER5S	Bleomycin	Approved	34.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	7.7	4.56	1.36	5.63	2
DC268OW	DMPAZHC	Cabazitaxel	Approved	34.0	DMNO38U	Bortezomib	Approved	34.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	6.67	7.5	5.91	8.64	2
DCU4J9G	DMPAZHC	Cabazitaxel	Approved	34.0	DMNP60F	Anastrozole	Approved	34.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	2.69	1.38	2.32	3.61	2
DCJVPXC	DMPAZHC	Cabazitaxel	Approved	34.0	DMRICNP	Vandetanib	Approved	34.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	7.89	6.39	1.62	7.38	2
DC4F5N6	DMPAZHC	Cabazitaxel	Approved	34.0	DMTA5OE	Azacitidine	Approved	34.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	10.45	11.84	12.86	15.88	2
DCA6B1L	DMPAZHC	Cabazitaxel	Approved	34.0	DMTGBAX	Pomalidomide	Approved	34.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	9.82	7.48	2.73	8.25	2
DCFU6FC	DMPAZHC	Cabazitaxel	Approved	34.0	DMUOT9V	Taxol	Approved	34.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	7.57	8.12	11.65	13.87	2
DC0DAPH	DMPAZHC	Cabazitaxel	Approved	34.0	DMVRLT7	Fludarabine	Approved	34.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	2.95	2.69	0.31	5.87	2
DCX5ASX	DMPAZHC	Cabazitaxel	Approved	34.0	DMWTAOI	Estramustine	Approved	34.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	7.4	7.25	8.33	10.65	2
DCTNWMD	DMCMBHA	Erlotinib	Approved	34.0	DMDASC6	Metformin	Investigative	0.0	.	.	.	.	Breast Cancer	ClinicalTrials.gov	Phase 1	.					2
DC1GOLX	DMCMBHA	Erlotinib	Approved	34.0	DM27D4J	PD-0325901	Phase 2	21.0	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289	3.59	4.29	10.41	11.12	2
DC8IMPR	DMCMBHA	Erlotinib	Approved	34.0	DM27D4J	PD-0325901	Phase 2	21.0	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289+BRCA1	0.31	0.83	4.14	5.81	2
DC769ZM	DMCMBHA	Erlotinib	Approved	34.0	DM62QTW	RTB101	Phase 3	25.0	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289	1.98	1.67	10.46	12.9	2
DC099LD	DMCMBHA	Erlotinib	Approved	34.0	DM62QTW	RTB101	Phase 3	25.0	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289+BRCA1	2.27	2.15	8.77	12.72	2
DC4CYPD	DMCMBHA	Erlotinib	Approved	34.0	DM62QTW	RTB101	Phase 3	25.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	KPL1	5.05	4.1	5.11	7.93	2
DCE1L58	DMCMBHA	Erlotinib	Approved	34.0	DM62QTW	RTB101	Phase 3	25.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	OCUBM	8.35	7.46	7.15	11.73	2
DCF5V77	DMCMBHA	Erlotinib	Approved	34.0	DM9WLN4	10-hydroxycamptothecin	Investigative	0.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	ZR751	1.71	3.8	4.82	18.15	2
DCNI3YD	DMCMBHA	Erlotinib	Approved	34.0	DM9WLN4	10-hydroxycamptothecin	Investigative	0.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	KPL1	2.59	5.81	8.25	9.51	2
DCDSBTQ	DMCMBHA	Erlotinib	Approved	34.0	DM9WLN4	10-hydroxycamptothecin	Investigative	0.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	OCUBM	7.26	6.28	4.43	10.17	2
DCARUUS	DMCMBHA	Erlotinib	Approved	34.0	DMB5A80	SNX-2112	Investigative	0.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	KPL1	0.55	2.45	3.7	6.46	2
DCF47VW	DMCMBHA	Erlotinib	Approved	34.0	DMB5A80	SNX-2112	Investigative	0.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	OCUBM	0.06	3.81	0.52	4.97	2
DCHXF6G	DMCMBHA	Erlotinib	Approved	34.0	DMLHEU7	Ridaforolimus	Phase 3	25.0	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289	2.31	1.38	0.66	5.0	2
DCTO9BJ	DMCMBHA	Erlotinib	Approved	34.0	DMLHEU7	Ridaforolimus	Phase 3	25.0	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289+BRCA1	1.92	1.19	0.66	6.35	2
DCR9IU3	DMCMBHA	Erlotinib	Approved	34.0	DMLHEU7	Ridaforolimus	Phase 3	25.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	KPL1	5.61	3.07	0.49	2.93	2
DCG60RJ	DMCMBHA	Erlotinib	Approved	34.0	DMLYGH4	MK-4827	Phase 3	25.0	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289+BRCA1	2.71	2.39	9.29	9.94	2
DCKE86M	DMCMBHA	Erlotinib	Approved	34.0	DMLYGH4	MK-4827	Phase 3	25.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	KPL1	8.71	10.87	11.47	13.81	2
