DrugCom_ID	DrugID_1	Drug_Name_1	Highest_status_1	order_1	DrugID_2	Drug_Name_2	Highest_status_2	order_2	DrugID_3	Drug_Name_3	DrugID_4	Drug_Name_4	Disease_Entry	Source	Highest_status	Cell Line	ZIP	Bliss	Loewe	HSA	n_drugs
DCO099B	DMJZHT1	tadalafil	Approved	34.0	DMWV3TZ	finasteride	Approved	34.0	.	.	.	.	Benign Prostatic Hyperplasia	ClinicalTrials.gov	Phase 1	.					2
DC7B0IQ	DMJZHT1	tadalafil	Approved	34.0	DMQ4TJK	dutasteride	Approved	34.0	.	.	.	.	Benign Prostate Hyperplasia	ClinicalTrials.gov	Phase 1	.					2
DCDRCVD	DMJZHT1	tadalafil	Approved	34.0	DMM0XGL	idarubicin	Approved	34.0	.	.	.	.	Glioblastoma?	ALMANAC Dataset	Investigative	T98G	14.33	14.33	4.03	4.03	2
DCJGW4L	DMC4RNA	tAK-733	Phase 1	17.0	DM2JGQ3	trametinib	Approved	34.0	.	.	.	.	Glioblastoma	ALMANAC Dataset	Investigative	JHH-136	26.684	28.587	4.961	8.909	2
DCM886U	DMC4RNA	tAK-733	Phase 1	17.0	DM3JDRP	cladribine	Approved	34.0	.	.	.	.	Glioblastoma	ALMANAC Dataset	Investigative	JHH-136	48.42	47.69	11.08	16.57	2
DC8GO43	DMC4RNA	tAK-733	Phase 1	17.0	DM48K0X	carfilzomib	Approved	34.0	.	.	.	.	Glioblastoma	ALMANAC Dataset	Investigative	JHH-136	12.92	11.684	3.355	7.264	2
DCSJGE3	DMC4RNA	tAK-733	Phase 1	17.0	DM58WKG	panobinostat	Approved	34.0	.	.	.	.	Diffuse intrinsic pontine glioma	ALMANAC Dataset	Investigative	DIPG25	11.31	10.72	9.57	14.73	2
DC4HPMP	DMC4RNA	tAK-733	Phase 1	17.0	DM5ZVLB	ixazomib	Approved	34.0	.	.	.	.	Glioblastoma	ALMANAC Dataset	Investigative	JHH-136	24.687	25.146	3.11	5.925	2
DCOHG9P	DMC4RNA	tAK-733	Phase 1	17.0	DMF3MV1	gDC-0980/RG7422	Phase 2	21.0	.	.	.	.	Glioblastoma	ALMANAC Dataset	Investigative	JHH-136	7.181	8.218	4.423	6.03	2
DC3JR05	DMC4RNA	tAK-733	Phase 1	17.0	DMM0XGL	idarubicin	Approved	34.0	.	.	.	.	Glioblastoma?	ALMANAC Dataset	Investigative	T98G	30.99	30.99	34.11	34.11	2
DC9QHDA	DMC4RNA	tAK-733	Phase 1	17.0	DMM7ZXR	gSK2126458	Phase 1	17.0	.	.	.	.	Glioblastoma	ALMANAC Dataset	Investigative	JHH-136	41.938	41.646	17.366	23.407	2
DCXOKDB	DMON4IL	tG100-115	Phase 1/2	19.0	DM05DR0	sitosterol	Approved	34.0	.	.	.	.	Hepatoblastoma	ALMANAC Dataset	Investigative	HB3	7.758	6.989	8.678	2.887	2
DCDOZ60	DMON4IL	tG100-115	Phase 1/2	19.0	DM7Q98D	ruxolitinib	Phase 3 Trial	25.0	.	.	.	.	Hodgkin lymphoma	ALMANAC Dataset	Investigative	L-1236	15.22	17.49	10.24	13.18	2
DCZXFJ9	DMON4IL	tG100-115	Phase 1/2	19.0	DME9QGW	marizomib	Phase 3	25.0	.	.	.	.	Diffuse intrinsic pontine glioma	ALMANAC Dataset	Investigative	DIPG25	1.58	1.8	0.45	6.03	2
DCER5QQ	DMON4IL	tG100-115	Phase 1/2	19.0	DMLZ89P	kN-62	Investigative	0.0	.	.	.	.	Hepatoblastoma	ALMANAC Dataset	Investigative	HB3	15.004	10.553	1.178	12.619	2
DCLWJQH	DMON4IL	tG100-115	Phase 1/2	19.0	DMM0XGL	idarubicin	Approved	34.0	.	.	.	.	Glioblastoma?	ALMANAC Dataset	Investigative	T98G	32.01	32.01	46.24	46.24	2
DCQPNO5	DMON4IL	tG100-115	Phase 1/2	19.0	DMSWYF5	quinine	Approved	34.0	.	.	.	.	DD2	ALMANAC Dataset	Investigative	DD2	0.933	0.846	0.784	2.459	2
DCO4AT1	DMON4IL	tG100-115	Phase 1/2	19.0	DMSWYF5	quinine	Approved	34.0	.	.	.	.	Hepatoblastoma	ALMANAC Dataset	Investigative	HB3	5.154	5.734	2.912	5.698	2
DC66ITC	DMON4IL	tG100-115	Phase 1/2	19.0	DMT70RC	piperaquine	Approved	34.0	.	.	.	.	DD2	ALMANAC Dataset	Investigative	DD2	10.998	10.61	8.883	8.045	2
DCGS3LR	DMON4IL	tG100-115	Phase 1/2	19.0	DMUWAM2	pyronaridine	Approved	34.0	.	.	.	.	Hepatoblastoma	ALMANAC Dataset	Investigative	HB3	0.044	0.098	0.051	0.098	2
DC2NI8D	DM82Z30	topiramate	Approved	34.0	DM84ZXF	lorazepam	Approved	34.0	.	.	.	.	Cognitive Deficits	ClinicalTrials.gov	Phase 4	.					2
DCB35O4	DM82Z30	topiramate	Approved	34.0	DMG60XN	phentermine	Approved	34.0	.	.	.	.	Obesity	ClinicalTrials.gov	Phase 1	.					2
DCBAE1L	DM82Z30	topiramate	Approved	34.0	DMS3YE9	amantadine	Approved	34.0	.	.	.	.	Idiopathic Parkinson's Disease	ClinicalTrials.gov	Phase 1	.					2
DCH1826	DM82Z30	topiramate	Approved	34.0	DMS3YE9	amantadine	Approved	34.0	.	.	.	.	Parkinson's Disease	ClinicalTrials.gov	Phase 1	.					2
DCI1OB2	DM82Z30	topiramate	Approved	34.0	DMWX5CO	nicotine	Approved	34.0	.	.	.	.	Tobacco Dependence	ClinicalTrials.gov	Phase 1	.					2
DCRUCQY	DM82Z30	topiramate	Approved	34.0	DMG60XN	phentermine	Approved	34.0	.	.	.	.	Obesity	TTD Database	Phase 1	.					2
DCNJZE3	DM82Z30	topiramate	Approved	34.0	DM29GAD	lumefantrine	Approved	34.0	.	.	.	.	DD2	DrugCombDB Database	Investigative	DD2	5.301	7.019	1.07	1.375	2
DCTEVAT	DM82Z30	topiramate	Approved	34.0	DMT70RC	piperaquine	Approved	34.0	.	.	.	.	DD2	DrugCombDB Database	Investigative	DD2	2.837	4.119	1.88	2.465	2
DCEA0IL	DM8Y4JS	aC220	Approved	34.0	DMZD5QR	cytarabine	Approved	34.0	.	.	.	.	Acute Myeloid Leukemia	ClinicalTrials.gov	Phase 3	.					2
DC080LO	DM8Y4JS	aC220	Approved	34.0	DMTA5OE	azacitidine	Approved	34.0	.	.	.	.	FLT3 Gene Mutation Negative	ClinicalTrials.gov	Phase 1	.					2
DC5IVOK	DM2EJM3	aKB-6548	Phase 3	25.0	DMMFWOJ	probenecid	Approved	34.0	.	.	.	.	Drug Interaction Potentiation	ClinicalTrials.gov	Phase 1	.					2
DC5JKS7	DM2EJM3	aKB-6548	Phase 3	25.0	DMMQ8ZG	furosemide	Approved	34.0	.	.	.	.	Drug Interaction Potentiation	ClinicalTrials.gov	Phase 1	.					2
DCCJ7XS	DM2EJM3	aKB-6548	Phase 3	25.0	DMMZXIW	rabeprazole	Approved	34.0	.	.	.	.	Drug Interaction Potentiation	ClinicalTrials.gov	Phase 1	.					2
DCDGXNZ	DM2EJM3	aKB-6548	Phase 3	25.0	DMMIQ7G	rosuvastatin	Approved	34.0	.	.	.	.	Drug Interaction Potentiation	ClinicalTrials.gov	Phase 1	.					2
DCDNBV8	DM2EJM3	aKB-6548	Phase 3	25.0	DM5DSFZ	rifampicin	Approved	34.0	.	.	.	.	Drug Interaction Potentiation	ClinicalTrials.gov	Phase 1	.					2
DCSN04H	DM2EJM3	aKB-6548	Phase 3	25.0	DMQCTIH	digoxin	Approved	34.0	.	.	.	.	Drug Interaction Potentiation	ClinicalTrials.gov	Phase 1	.					2
DCVZK1N	DM2EJM3	aKB-6548	Phase 3	25.0	DMM278X	adefovir	Approved	34.0	.	.	.	.	Drug Interaction Potentiation	ClinicalTrials.gov	Phase 1	.					2
DCKJVA2	DMPRI8G	buprenorphine	Approved	34.0	DMUIE76	acetaminophen	Approved	34.0	.	.	.	.	Depression	ClinicalTrials.gov	Phase 4	.					2
DCRW42T	DMPRI8G	buprenorphine	Approved	34.0	DMUL45H	naltrexone	Phase 2 Trial	21.0	.	.	.	.	Opioid Use Disorder	ClinicalTrials.gov	Phase 3	.					2
DCMT3Q9	DMPRI8G	buprenorphine	Approved	34.0	DMRQD04	tramadol	Approved	34.0	.	.	.	.	Head and Neck Squamous Cell Carcinoma	ClinicalTrials.gov	Phase 2	.					2
DCF0SLE	DMPRI8G	buprenorphine	Approved	34.0	DMRMS0L	morphine	Approved	34.0	.	.	.	.	Opioid Abuse	ClinicalTrials.gov	Phase 1	.					2
DCVMM8X	DMPRI8G	buprenorphine	Approved	34.0	DMTW6IU	methadone	Approved	34.0	.	.	.	.	Substance-related Disorders	ClinicalTrials.gov	Phase 1	.					2
DCR41AO	DMPRI8G	buprenorphine	Approved	34.0	DMR6QH0	venlafaxine	Approved	34.0	.	.	.	.	Major Depressive Disorder	ClinicalTrials.gov	Phase 1	.					2
DCRABL2	DMPRI8G	buprenorphine	Approved	34.0	DMUL45H	naltrexone	Phase 2 Trial	21.0	.	.	.	.	ECG Effects	ClinicalTrials.gov	Phase 1	.					2
DCKJE7K	DM0659E	cannabidiol	Approved	34.0	DMTY169	norethindrone	Approved	34.0	.	.	.	.	Endometriosis	ClinicalTrials.gov	Phase 3	.					2
DCKJM36	DM0659E	cannabidiol	Approved	34.0	DMW1OQ0	clobazam	Approved	34.0	.	.	.	.	Epilepsy	ClinicalTrials.gov	Phase 2	.					2
DCEFAFV	DM0659E	cannabidiol	Approved	34.0	DMZTXCH	remifentanil	Approved	34.0	.	.	.	.	Acute Nociceptive Pain	ClinicalTrials.gov	Phase 1	.					2
DCLSBDT	DM0659E	cannabidiol	Approved	34.0	DM70IK5	marinol	Approved	34.0	.	.	.	.	Dyslipidemias	ClinicalTrials.gov	Phase 1	.					2
DC8XFJS	DM0659E	cannabidiol	Approved	34.0	DM2G9AE	citalopram	Approved	34.0	.	.	.	.	Cannabidiol	ClinicalTrials.gov	Phase 1	.					2
DCFZBNB	DM0659E	cannabidiol	Approved	34.0	DMRMS0L	morphine	Approved	34.0	.	.	.	.	Cannabidiol	ClinicalTrials.gov	Phase 1	.					2
DCR5LXX	DMHTEAO	carvedilol	Approved	34.0	DMOJ0V6	metoprolol	Approved	34.0	.	.	.	.	Pulmonary Disease, Chronic Obstructive	ClinicalTrials.gov	Phase 4	.					2
DCPFYP9	DMHTEAO	carvedilol	Approved	34.0	DMMIQ7G	rosuvastatin	Approved	34.0	.	.	.	.	Cirrhosis	ClinicalTrials.gov	Phase 2	.					2
DCLHFWX	DMHTEAO	carvedilol	Approved	34.0	DMU3DNC	pentoxifylline	Approved	34.0	.	.	.	.	Liver Cirrhosis	ClinicalTrials.gov	Phase 1	.					2
DCAGZZI	DMHTEAO	carvedilol	Approved	34.0	DM29GAD	lumefantrine	Approved	34.0	.	.	.	.	DD2	ALMANAC Dataset	Investigative	DD2	5.267	4.866	3.928	7.714	2
DC6CHFJ	DMHTEAO	carvedilol	Approved	34.0	DM29GAD	lumefantrine	Approved	34.0	.	.	.	.	Hepatoblastoma	ALMANAC Dataset	Investigative	HB3	5.145	7.25	3.365	5.569	2
DCUXCY2	DMHTEAO	carvedilol	Approved	34.0	DMM0XGL	idarubicin	Approved	34.0	.	.	.	.	Glioblastoma?	ALMANAC Dataset	Investigative	T98G	16.9	16.9	9.47	9.47	2
DCIK82N	DMHTEAO	carvedilol	Approved	34.0	DMOY7W3	artemisinin	Approved	34.0	.	.	.	.	DD2	ALMANAC Dataset	Investigative	DD2	2.25	4.0	1.659	6.251	2
DCZH6RB	DMHTEAO	carvedilol	Approved	34.0	DMWT905	mefloquine	Phase 2/3 Trial	24.0	.	.	.	.	DD2	ALMANAC Dataset	Investigative	DD2	0.695	0.739	0.389	3.049	2
DCP42W2	DMQCTIH	digoxin	Approved	34.0	DMSQDLE	flecainide	Approved	34.0	.	.	.	.	Fetal Atrial Flutter Without Hydrops	ClinicalTrials.gov	Phase 3	.					2
DCA8BX6	DMQCTIH	digoxin	Approved	34.0	DMTS85L	capecitabine	Approved	34.0	.	.	.	.	Metastatic Breast Cancer	ClinicalTrials.gov	Phase 2	.					2
DCCPZW3	DMQCTIH	digoxin	Approved	34.0	DMSV12M	isavuconazole	Phase 3	25.0	.	.	.	.	Pharmacokinetics of Isavuconazole	ClinicalTrials.gov	Phase 1	.					2
DCLK6GA	DMQCTIH	digoxin	Approved	34.0	DMV8ZQG	dIMEBOLIN	Investigative	0.0	.	.	.	.	Alzheimer Disease	ClinicalTrials.gov	Phase 1	.					2
DCCYHK2	DMQCTIH	digoxin	Approved	34.0	DMQL8XJ	decitabine	Approved	34.0	.	.	.	.	Acute Myeloid Leukemia	ClinicalTrials.gov	Phase 1	.					2
DCCXL3V	DMQCTIH	digoxin	Approved	34.0	DMM0XGL	idarubicin	Approved	34.0	.	.	.	.	Glioblastoma?	SYNERGxDB Database	Investigative	T98G	15.35	15.35	5.56	5.56	2
DC1SVVF	DM9BI7M	duloxetine	Approved	34.0	DMZ5RGV	naproxen	Approved	34.0	.	.	.	.	Back Pain, Low	ClinicalTrials.gov	Phase 4	.					2
DCNHSBC	DM9BI7M	duloxetine	Approved	34.0	DMFK9HG	escitalopram	Approved	34.0	.	.	.	.	Post Traumatic Stress Disorder	ClinicalTrials.gov	Phase 4	.					2
DCB5CMJ	DM9BI7M	duloxetine	Approved	34.0	DMDVP3B	pregabalin	Approved	34.0	.	.	.	.	Fibromyalgia	ClinicalTrials.gov	Phase 1	.					2
DCG4Z0O	DM9BI7M	duloxetine	Approved	34.0	DMRQD04	tramadol	Approved	34.0	.	.	.	.	Diabetic Polyneuropathy	ClinicalTrials.gov	Phase 1	.					2
DCS0HSJ	DM9BI7M	duloxetine	Approved	34.0	DMRQD04	tramadol	Approved	34.0	.	.	.	.	Cancer Pain	ClinicalTrials.gov	Phase 1	.					2
DCUD2H7	DM9BI7M	duloxetine	Approved	34.0	DMJYCVW	warfarin	Approved	34.0	.	.	.	.	Anticoagulant Effect of Warfarin When Taken With Duloxetine.	ClinicalTrials.gov	Phase 1	.					2
DC5Q9M8	DM0JXBK	dZNep	Investigative	0.0	DM2JGQ3	trametinib	Approved	34.0	.	.	.	.	Diffuse intrinsic pontine glioma	DrugCombDB Database	Investigative	DIPG25	23.561	22.091	9.611	12.004	2
DCE6Y1D	DM0JXBK	dZNep	Investigative	0.0	DM58WKG	panobinostat	Approved	34.0	.	.	.	.	Diffuse intrinsic pontine glioma	DrugCombDB Database	Investigative	DIPG25	26.426	29.0	12.307	14.574	2
DCBFWSQ	DM0JXBK	dZNep	Investigative	0.0	DM2TEOL	methotrexate	Phase 1/2 Trial	19.0	.	.	.	.	Diffuse intrinsic pontine glioma	DrugCombDB Database	Investigative	DIPG25	32.15	32.161	11.144	12.721	2
DCN6AWT	DM0JXBK	dZNep	Investigative	0.0	DMHIS6Z	apilimod	Phase 2 Trial	21.0	.	.	.	.	Lymphoid neoplasm	DrugCombDB Database	Investigative	Mak	6.488	6.308	8.116	11.022	2
DCOH9YM	DM0JXBK	dZNep	Investigative	0.0	DMO14SG	mebendazole	Approved	34.0	.	.	.	.	Diffuse intrinsic pontine glioma	DrugCombDB Database	Investigative	DIPG25	20.368	22.318	6.157	8.351	2
DCNOQJQ	DM0JXBK	dZNep	Investigative	0.0	DMU10FE	tHZ1	Investigative	0.0	.	.	.	.	Diffuse intrinsic pontine glioma	DrugCombDB Database	Investigative	DIPG25	20.979	20.194	3.645	7.236	2
DCU492I	DM0JXBK	dZNep	Investigative	0.0	DM2POTE	colchicine	Phase 3 Trial	25.0	.	.	.	.	Lymphoid neoplasm	DrugCombDB Database	Investigative	Mak	11.216	9.403	9.979	10.6	2
DCE88RB	DM7VTQO	entecavir	Approved	34.0	DMM278X	adefovir	Approved	34.0	.	.	.	.	Hepatitis B, Chronic	ClinicalTrials.gov	Phase 4	.					2
DCMIFY5	DM7VTQO	entecavir	Approved	34.0	DMWCQP4	interferon alfa-2B	Approved	34.0	.	.	.	.	Hepatitis B, Chronic	ClinicalTrials.gov	Phase 4	.					2
DCAAH7O	DM7VTQO	entecavir	Approved	34.0	DMKP3SJ	f-351	Phase 2	21.0	.	.	.	.	Hepatitis B, Chronic	ClinicalTrials.gov	Phase 2	.					2
DCBH8D1	DM7VTQO	entecavir	Approved	34.0	DMI347A	lamivudine	Approved	34.0	.	.	.	.	Non-Hodgkin Lymphoma	ClinicalTrials.gov	Phase 2	.					2
DC5MTN9	DM7VTQO	entecavir	Approved	34.0	DMM278X	adefovir	Approved	34.0	.	.	.	.	Hepatitis B, Chronic	ClinicalTrials.gov	Phase 1	.					2
DCNLS75	DM7VTQO	entecavir	Approved	34.0	DMI347A	lamivudine	Approved	34.0	.	.	.	.	Hepatitis B Virus	ClinicalTrials.gov	Phase 1	.					2
DCKMLXP	DM7VTQO	entecavir	Approved	34.0	DM58WKG	panobinostat	Approved	34.0	.	.	.	.	Diffuse intrinsic pontine glioma	DrugCombDB Database	Investigative	DIPG25	5.42	6.37	3.37	3.82	2
DCMB850	DMFK9HG	escitalopram	Approved	34.0	DMHG57U	oPC-34712	Approved	34.0	.	.	.	.	Major Depressive Disorder	ClinicalTrials.gov	Phase 4	.					2
DC05J0L	DMFK9HG	escitalopram	Approved	34.0	DML53ZJ	mirtazapine	Approved	34.0	.	.	.	.	Major Depressive Disorder	ClinicalTrials.gov	Phase 1	.					2
DC0ZUQX	DMFK9HG	escitalopram	Approved	34.0	DMI53FU	gaboxadol	Approved	34.0	.	.	.	.	Major Depressive Disorder	ClinicalTrials.gov	Phase 1	.					2
DC1L9I6	DMFK9HG	escitalopram	Approved	34.0	DMT2FDC	desipramine	Approved	34.0	.	.	.	.	Depression	ClinicalTrials.gov	Phase 1	.					2
DC8Z2DS	DMFK9HG	escitalopram	Approved	34.0	DMSRJY3	saredutant	Discontinued in Phase 3	9.0	.	.	.	.	Major Depressive Disorder	ClinicalTrials.gov	Phase 1	.					2
DCH0Z2Z	DMFK9HG	escitalopram	Approved	34.0	DMNMW9R	pramipexole	Approved	34.0	.	.	.	.	Major Depression	ClinicalTrials.gov	Phase 1	.					2
DCI7K4U	DMFK9HG	escitalopram	Approved	34.0	DMO381I	acamprosate	Approved	34.0	.	.	.	.	Major Depressive Disorder	ClinicalTrials.gov	Phase 1	.					2
DCMIO39	DMFK9HG	escitalopram	Approved	34.0	DMINRKW	clomipramine	Approved	34.0	.	.	.	.	Obsessive Compulsive Disorder	ClinicalTrials.gov	Phase 1	.					2
DCPLTNE	DMFK9HG	escitalopram	Approved	34.0	DMYN59P	vildagliptin	Approved	34.0	.	.	.	.	Major Depressive Disorder	ClinicalTrials.gov	Phase 1	.					2
DCEGK3Y	DM51TYR	esmolol	Approved	34.0	DML4ZOT	lidocaine	Approved	34.0	.	.	.	.	Hemodynamic Instability	ClinicalTrials.gov	Phase 4	.					2
DCQUXWV	DM51TYR	esmolol	Approved	34.0	DMY9BMK	rocuronium	Approved	34.0	.	.	.	.	Injection Site Irritation	ClinicalTrials.gov	Phase 4	.					2
DCF7Z76	DM51TYR	esmolol	Approved	34.0	DM9T6MS	tecadenoson	Discontinued in Phase 3	9.0	.	.	.	.	Atrial Fibrillation	ClinicalTrials.gov	Phase 1	.					2
DCK8EQ6	DM51TYR	esmolol	Approved	34.0	DMK8U72	labetalol	Approved	34.0	.	.	.	.	Laparoscopic Surgery	ClinicalTrials.gov	Phase 1	.					2
DCO9XF6	DM51TYR	esmolol	Approved	34.0	DMB4OLE	propofol	Investigative	0.0	.	.	.	.	Pain	ClinicalTrials.gov	Phase 1	.					2
DCOE8M2	DM51TYR	esmolol	Approved	34.0	DM8WAHT	fentanyl	Approved	34.0	.	.	.	.	Laparoscopic Surgery	ClinicalTrials.gov	Phase 1	.					2
DCZNSYY	DM51TYR	esmolol	Approved	34.0	DM8TUPF	milrinone	Approved	34.0	.	.	.	.	Myocardial Reperfusion Injury	ClinicalTrials.gov	Phase 1	.					2
DC1SD8X	DM1YAK6	gDC0941	Phase 2	21.0	DMF9M57	cotellic	Phase 3	25.0	.	.	.	.	Solid Tumors	ClinicalTrials.gov	Phase 1	.					2
DCQ50K6	DM1YAK6	gDC0941	Phase 2	21.0	DMH07Y3	letrozole	Approved	34.0	.	.	.	.	Breast Cancer	ClinicalTrials.gov	Phase 1	.					2
DC0OGBX	DM1YAK6	gDC0941	Phase 2	21.0	DM2JGQ3	trametinib	Approved	34.0	.	.	.	.	Glioblastoma	DrugCombDB Database	Investigative	JHH-136	33.309	32.801	28.096	13.367	2
DCRJV14	DM1YAK6	gDC0941	Phase 2	21.0	DM58WKG	panobinostat	Approved	34.0	.	.	.	.	Diffuse intrinsic pontine glioma	DrugCombDB Database	Investigative	DIPG25	8.139	6.893	8.474	11.248	2
DCX8G0T	DM1YAK6	gDC0941	Phase 2	21.0	DMF3MV1	gDC-0980/RG7422	Phase 2	21.0	.	.	.	.	Glioblastoma	DrugCombDB Database	Investigative	JHH-136	53.089	56.985	7.288	12.401	2
DCI02WW	DM1YAK6	gDC0941	Phase 2	21.0	DMIW453	pelitinib	Phase 2	21.0	.	.	.	.	Glioblastoma	DrugCombDB Database	Investigative	JHH-136	64.253	66.531	22.876	25.518	2
DCIAJWJ	DM1YAK6	gDC0941	Phase 2	21.0	DMPF9ZM	obatoclax	Phase 2	21.0	.	.	.	.	Glioblastoma	DrugCombDB Database	Investigative	JHH-136	83.434	81.607	9.75	14.643	2
DCJAOK9	DM1YAK6	gDC0941	Phase 2	21.0	DMT2EJP	podofilox	Approved	34.0	.	.	.	.	Glioblastoma	DrugCombDB Database	Investigative	JHH-136	28.363	29.642	3.694	4.37	2
DCA9BXQ	DM26CQR	larotrectinib	Approved	34.0	DMSE3I7	gemcitabine	Preclinical	2.1	.	.	.	.	Pancreatic Cancer	ClinicalTrials.gov	Phase 1	.					2
DCJT9I6	DM26CQR	larotrectinib	Approved	34.0	DM3XQDH	jQ1	Investigative	0.0	.	.	.	.	Diffuse intrinsic pontine glioma	DrugCombDB Database	Investigative	DIPG25	34.645	39.94	5.371	15.856	2
DCSL9Q4	DM26CQR	larotrectinib	Approved	34.0	DM62QTW	rTB101	Phase 3	25.0	.	.	.	.	Diffuse intrinsic pontine glioma	DrugCombDB Database	Investigative	DIPG25	43.36	44.44	21.6	24.92	2
DCK0EF9	DM26CQR	larotrectinib	Approved	34.0	DMCU74R	daporinad	Phase 2	21.0	.	.	.	.	Diffuse intrinsic pontine glioma	DrugCombDB Database	Investigative	DIPG25	18.58	16.673	0.622	1.734	2
DCT1TR6	DM26CQR	larotrectinib	Approved	34.0	DME9QGW	marizomib	Phase 3	25.0	.	.	.	.	Diffuse intrinsic pontine glioma	DrugCombDB Database	Investigative	DIPG25	32.942	45.648	4.577	4.274	2
DCHXM9M	DM26CQR	larotrectinib	Approved	34.0	DMSLE03	pF-562271	Phase 1	17.0	.	.	.	.	Diffuse intrinsic pontine glioma	DrugCombDB Database	Investigative	DIPG25	29.71	34.24	4.6	13.59	2
DC96CTX	DM26CQR	larotrectinib	Approved	34.0	DMV04ES	rotenone	Approved	34.0	.	.	.	.	Diffuse intrinsic pontine glioma	DrugCombDB Database	Investigative	DIPG25	24.21	23.29	0.258	3.867	2
DCQBFE0	DM26CQR	larotrectinib	Approved	34.0	DMY8WDB	cB3304	Phase 1/2	19.0	.	.	.	.	Diffuse intrinsic pontine glioma	DrugCombDB Database	Investigative	DIPG25	20.742	32.605	1.648	0.505	2
DCC96C6	DM5PVQE	paroxetine	Approved	34.0	DMBS632	buspirone	Approved	34.0	.	.	.	.	Major Depression Disorder	ClinicalTrials.gov	Phase 4	.					2
DCUVLDM	DM5PVQE	paroxetine	Approved	34.0	DMDVP3B	pregabalin	Approved	34.0	.	.	.	.	Burning Mouth Syndrome	ClinicalTrials.gov	Phase 3	.					2
DCB8C11	DM5PVQE	paroxetine	Approved	34.0	DMMRV29	telaprevir	Approved	34.0	.	.	.	.	Hepatitis C Infection	ClinicalTrials.gov	Phase 2	.					2
DCHPYDT	DM5PVQE	paroxetine	Approved	34.0	DML53ZJ	mirtazapine	Approved	34.0	.	.	.	.	Major Depression	ClinicalTrials.gov	Phase 1	.					2
DCNVROM	DM5PVQE	paroxetine	Approved	34.0	DMSRJY3	saredutant	Discontinued in Phase 3	9.0	.	.	.	.	Depressive Disorder, Major	ClinicalTrials.gov	Phase 1	.					2
DCO3W41	DM5PVQE	paroxetine	Approved	34.0	DMUL45H	naltrexone	Phase 2 Trial	21.0	.	.	.	.	Alcoholism	ClinicalTrials.gov	Phase 1	.					2
DCVGW2X	DM5PVQE	paroxetine	Approved	34.0	DM8SXYG	lamotrigine	Approved	34.0	.	.	.	.	Unipolar Depression	ClinicalTrials.gov	Phase 1	.					2
DCBSSGQ	DM67EMK	sCH-900776	Phase 2	21.0	DM1WEHC	buparlisib	Phase 3	25.0	.	.	.	.	Ewing sarcoma	DrugCombDB Database	Investigative	TC-71	19.485	21.593	0.702	5.043	2
DCDWQ24	DM67EMK	sCH-900776	Phase 2	21.0	DM3WDZ5	mK-1775	Phase 2	21.0	.	.	.	.	Ewing sarcoma	DrugCombDB Database	Investigative	TC-71	23.723	24.773	5.349	9.874	2
DC2BQFO	DM67EMK	sCH-900776	Phase 2	21.0	DM48QOT	artemether	Approved	34.0	.	.	.	.	Ewing sarcoma	DrugCombDB Database	Investigative	TC-71	22.713	23.482	0.449	3.51	2
DCI9VGZ	DM67EMK	sCH-900776	Phase 2	21.0	DM58WKG	panobinostat	Approved	34.0	.	.	.	.	Diffuse intrinsic pontine glioma	DrugCombDB Database	Investigative	DIPG25	8.281	7.587	3.625	4.065	2
DC7EPYS	DM67EMK	sCH-900776	Phase 2	21.0	DM58WKG	panobinostat	Approved	34.0	.	.	.	.	Ewing sarcoma	DrugCombDB Database	Investigative	TC-71	26.2	27.97	3.8	7.001	2
DCOC4E4	DM67EMK	sCH-900776	Phase 2	21.0	DMDI269	docetaxel	Approved	34.0	.	.	.	.	Ewing sarcoma	DrugCombDB Database	Investigative	TC-71	5.321	5.775	3.388	6.09	2
DCDRFBW	DM67EMK	sCH-900776	Phase 2	21.0	DMHKZLF	oSI-906	Phase 3	25.0	.	.	.	.	Ewing sarcoma	DrugCombDB Database	Investigative	TC-71	24.261	26.247	6.687	8.606	2
DCHVXC5	DM67EMK	sCH-900776	Phase 2	21.0	DMM0XGL	idarubicin	Approved	34.0	.	.	.	.	Glioblastoma?	DrugCombDB Database	Investigative	T98G	2.37	2.37	7.03	7.09	2
DCD5WAE	DM67EMK	sCH-900776	Phase 2	21.0	DM7Q98D	ruxolitinib	Phase 3 Trial	25.0	.	.	.	.	Hodgkin lymphoma	SYNERGxDB Database	Investigative	L-1236	4.993	3.711	0.582	0.976	2
DC3E5HG	DMLUA9D	simeprevir	Approved	34.0	DMQI86A	sofosbuvir	Approved	34.0	.	.	.	.	Hepatitis C Virus Infection	ClinicalTrials.gov	Phase 3	.					2
DCZ8I4I	DMLUA9D	simeprevir	Approved	34.0	DMSFK9V	daclatasvir	Approved	34.0	.	.	.	.	Renal Impairment	ClinicalTrials.gov	Phase 2	.					2
DC8N7ND	DMLUA9D	simeprevir	Approved	34.0	DMSFK9V	daclatasvir	Approved	34.0	.	.	.	.	Hepatitis C Virus	ClinicalTrials.gov	Phase 1	.					2
DCZ9P3Q	DMPH1AG	tG100801	Phase 2	21.0	DM58WKG	panobinostat	Approved	34.0	.	.	.	.	Diffuse intrinsic pontine glioma	DrugCombDB Database	Investigative	DIPG25	9.157	8.787	8.61	11.95	2
