DrugCom_ID	DrugID_1	Drug_Name_1	Highest_status_1	order_1	DrugID_2	Drug_Name_2	Highest_status_2	order_2	DrugID_3	Drug_Name_3	DrugID_4	Drug_Name_4	Disease_Entry	Source	Highest_status	Cell Line	ZIP	Bliss	Loewe	HSA	n_drugs
DC05BRR	DM4M1SG	clarithromycin	Phase 2 Trial	21.0	DM7BN0X	esomeprazole	Approved	34.0	DMTIVEN	metronidazole	.	.	Helicobacter Pylori Infection	ClinicalTrials.gov	Phase 4	.					3
DC155DP	DM4M1SG	clarithromycin	Phase 2 Trial	21.0	DM7BN0X	esomeprazole	Approved	34.0	DMUYNEI	amoxicillin	.	.	Functional Dyspepsia	ClinicalTrials.gov	Phase 4	.					3
DC2PC9B	DM4M1SG	clarithromycin	Phase 2 Trial	21.0	DM7BN0X	esomeprazole	Approved	34.0	DMUYNEI	amoxicillin	.	.	Helicobacter Pylori Infection	ClinicalTrials.gov	Phase 4	.					3
DC9K90S	DM4M1SG	clarithromycin	Phase 2 Trial	21.0	DMTIVEN	metronidazole	Approved	34.0	DMUYNEI	amoxicillin	.	.	Peptic Ulcer	ClinicalTrials.gov	Phase 4	.					3
DCCFCI5	DM4M1SG	clarithromycin	Phase 2 Trial	21.0	DMMZXIW	rabeprazole	Approved	34.0	DMS60RB	levofloxacin	.	.	Helicobacter Pylori Infection	ClinicalTrials.gov	Phase 4	.					3
DCEORIT	DM4M1SG	clarithromycin	Phase 2 Trial	21.0	DMTIVEN	metronidazole	Approved	34.0	DMXYLQ3	lansoprazole	.	.	Helicobacter Pylori Infection	ClinicalTrials.gov	Phase 4	.					3
DCJ5WBT	DM4M1SG	clarithromycin	Phase 2 Trial	21.0	DMMZXIW	rabeprazole	Approved	34.0	DMTIVEN	metronidazole	.	.	Helicobacter Pylori Infection	ClinicalTrials.gov	Phase 4	.					3
DCQQMYT	DM4M1SG	clarithromycin	Phase 2 Trial	21.0	DMUYNEI	amoxicillin	Approved	34.0	DMXYLQ3	lansoprazole	.	.	Helicobacter Pylori Infection	ClinicalTrials.gov	Phase 4	.					3
DC3BGTZ	DM4M1SG	clarithromycin	Phase 2 Trial	21.0	DMUYNEI	amoxicillin	Approved	34.0	DMXYLQ3	lansoprazole	.	.	Helicobacter Pylori Infection	ClinicalTrials.gov	Phase 3	.					3
DC6ZIB7	DM4M1SG	clarithromycin	Phase 2 Trial	21.0	DM4M1SG	clarithromycin	Phase 2 Trial	21.0	DM5SK9O	clarithromycin	.	.	Otitis Media	ClinicalTrials.gov	Phase 3	.					3
DC8N0YC	DM4M1SG	clarithromycin	Phase 2 Trial	21.0	DMUYNEI	amoxicillin	Approved	34.0	DMXYLQ3	lansoprazole	.	.	H. Pylori Infection	ClinicalTrials.gov	Phase 3	.					3
DCK6IOU	DM4M1SG	clarithromycin	Phase 2 Trial	21.0	DMO6315	vonoprazan	Phase 4	31.0	DMUYNEI	amoxicillin	.	.	Helicobacter Pylori Infection	ClinicalTrials.gov	Phase 3	.					3
DCO0PI4	DM4M1SG	clarithromycin	Phase 2 Trial	21.0	DM7BN0X	esomeprazole	Approved	34.0	DMUYNEI	amoxicillin	.	.	Treatment Effectiveness	ClinicalTrials.gov	Phase 3	.					3
DCSNZ5N	DM4M1SG	clarithromycin	Phase 2 Trial	21.0	DMO6315	vonoprazan	Phase 4	31.0	DMUYNEI	amoxicillin	.	.	Treatment Effectiveness	ClinicalTrials.gov	Phase 3	.					3
DC1GAFQ	DM4M1SG	clarithromycin	Phase 2 Trial	21.0	DMUYNEI	amoxicillin	Approved	34.0	DMXYLQ3	lansoprazole	.	.	Helicobacter Pylori Infection	ClinicalTrials.gov	Phase 2	.					3
DC6QPNU	DM4M1SG	clarithromycin	Phase 2 Trial	21.0	DM7BN0X	esomeprazole	Approved	34.0	DMUYNEI	amoxicillin	.	.	Helicobacter Pylori Infection	ClinicalTrials.gov	Phase 1	.					3
DCQ9MIX	DM4M1SG	clarithromycin	Phase 2 Trial	21.0	DMSVOCZ	pantoprazole	Approved	34.0	DMUYNEI	amoxicillin	.	.	Dyspepsia	ClinicalTrials.gov	Phase 1	.					3
DC52MW8	DM4M1SG	clarithromycin	Phase 2 Trial	21.0	DMO6315	vonoprazan	Phase 4	31.0	DMUYNEI	amoxicillin	.	.	Helicobacter Pylori	ClinicalTrials.gov	Phase 1	.					3
DC8MTNA	DM4M1SG	clarithromycin	Phase 2 Trial	21.0	DMSVOCZ	pantoprazole	Approved	34.0	DMUYNEI	amoxicillin	.	.	Drug Interaction	ClinicalTrials.gov	Phase 1	.					3
DCIDFPG	DM4M1SG	clarithromycin	Phase 2 Trial	21.0	DM7BN0X	esomeprazole	Approved	34.0	DMUYNEI	amoxicillin	.	.	Helicobacter Pylori	ClinicalTrials.gov	Phase 1	.					3
DCWR1YI	DM4M1SG	clarithromycin	Phase 2 Trial	21.0	DMAOL2S	voriconazole	Approved	34.0	DMM4WAK	zanubrutinib	.	.	B-cell Malignancies	ClinicalTrials.gov	Phase 1	.					3
DCKTT31	DMLPAOB	allopurinol	Approved	34.0	DM2POTE	colchicine	Phase 3 Trial	25.0	DMZ5RGV	naproxen	.	.	Gout	ClinicalTrials.gov	Phase 4	.					3
DC3S2QP	DMLPAOB	allopurinol	Approved	34.0	DMUFIO9	m102	Preclinical	2.1	DMYMS40	colchicine	.	.	Gout	ClinicalTrials.gov	Phase 2	.					3
DCIVDAV	DM1BV7W	aliskiren	Approved	34.0	DMBDAZV	amlodipine	Approved	34.0	DMUSZHD	hydrochlorothiazide	.	.	Essential Hypertension ( Mild to Moderate)	ClinicalTrials.gov	Phase 4	.					3
DC40W1W	DM1BV7W	aliskiren	Approved	34.0	DMBDAZV	amlodipine	Approved	34.0	DMUSZHD	hydrochlorothiazide	.	.	Hypertension	ClinicalTrials.gov	Phase 3	.					3
DCEQJAX	DM1BV7W	aliskiren	Approved	34.0	DMBDAZV	amlodipine	Approved	34.0	DMUSZHD	hydrochlorothiazide	.	.	Essential Hypertension	ClinicalTrials.gov	Phase 3	.					3
DCI88F3	DM1BV7W	aliskiren	Approved	34.0	DMBDAZV	amlodipine	Approved	34.0	DMO2TYL	ramipril	.	.	Hypertension With Metabolic Syndrome	ClinicalTrials.gov	Phase 1	.					3
DCNKDMM	DM1BV7W	aliskiren	Approved	34.0	DMBDAZV	amlodipine	Approved	34.0	DMUSZHD	hydrochlorothiazide	.	.	Hypertension	ClinicalTrials.gov	Phase 1	.					3
DCS7PNS	DM1BV7W	aliskiren	Approved	34.0	DMREUQ6	valsartan	Phase 3 Trial	25.0	DMUSZHD	hydrochlorothiazide	.	.	Hypertension	ClinicalTrials.gov	Phase 1	.					3
DC7F3G3	DM1BV7W	aliskiren	Approved	34.0	DM2AQ5N	spironolactone	Phase 3 Trial	25.0	DMUSZHD	hydrochlorothiazide	.	.	Metabolic Diseases	ClinicalTrials.gov	Phase 1	.					3
DCMRGW9	DM1BV7W	aliskiren	Approved	34.0	DM1BV7W	aliskiren	Approved	34.0	DMUSZHD	hydrochlorothiazide	.	.	Metabolic Diseases	ClinicalTrials.gov	Phase 1	.					3
DC9C9SC	DM5XPIJ	leuprolide	Approved	34.0	DMAT8CG	goserelin	Approved	34.0	DMK0O7U	flutamide	.	.	Prostate Cancer	ClinicalTrials.gov	Phase 3	.					3
DCW1ETX	DM5XPIJ	leuprolide	Approved	34.0	DMAT8CG	goserelin	Approved	34.0	DMZMSPF	bicalutamide	.	.	Gastrointestinal Complications	ClinicalTrials.gov	Phase 3	.					3
DC4262U	DM5XPIJ	leuprolide	Approved	34.0	DM8X2EH	everolimus	Approved	34.0	DMH07Y3	letrozole	.	.	Metastatic Breast Cancer	ClinicalTrials.gov	Phase 2	.					3
DC43XRL	DM5XPIJ	leuprolide	Approved	34.0	DMAT8CG	goserelin	Approved	34.0	DMGL19D	enzalutamide	.	.	Adenocarcinoma of the Prostate	ClinicalTrials.gov	Phase 2	.					3
DC4L1H1	DM5XPIJ	leuprolide	Approved	34.0	DM7HUNW	testosterone	Approved	34.0	DMQ4TJK	dutasteride	.	.	Contraception	ClinicalTrials.gov	Phase 2	.					3
DCB32SG	DM5XPIJ	leuprolide	Approved	34.0	DMH07Y3	letrozole	Approved	34.0	DMIXC7G	zoledronate	.	.	Breast Cancer	ClinicalTrials.gov	Phase 2	.					3
DCHM8XH	DM5XPIJ	leuprolide	Approved	34.0	DM8V75C	aBIRATERONE	Approved	34.0	DMT81LZ	arn-509	.	.	Prostate Cancer	ClinicalTrials.gov	Phase 2	.					3
DCLI0V7	DM5XPIJ	leuprolide	Approved	34.0	DMAT8CG	goserelin	Approved	34.0	DMC1TEV	testosterone cypionate	.	.	Recurrent Prostate Cancer	ClinicalTrials.gov	Phase 2	.					3
DCUVPRW	DM5XPIJ	leuprolide	Approved	34.0	DMDI269	docetaxel	Approved	34.0	DMZMSPF	bicalutamide	.	.	Prostate Cancer	ClinicalTrials.gov	Phase 2	.					3
DCVMLM2	DM5XPIJ	leuprolide	Approved	34.0	DMAT8CG	goserelin	Approved	34.0	DMZMSPF	bicalutamide	.	.	Prostate Cancer	ClinicalTrials.gov	Phase 2	.					3
DCWFB6E	DM5XPIJ	leuprolide	Approved	34.0	DM8V75C	aBIRATERONE	Approved	34.0	DMT81LZ	arn-509	.	.	Newly Diagnosed Oligometastatic Prostate Cancer	ClinicalTrials.gov	Phase 2	.					3
DCZAT12	DM5XPIJ	leuprolide	Approved	34.0	DMGL19D	enzalutamide	Approved	34.0	DMQ4TJK	dutasteride	.	.	Prostate Cancer	ClinicalTrials.gov	Phase 2	.					3
DCMOQG0	DM5XPIJ	leuprolide	Approved	34.0	DMW7K39	pyrotinib	Phase 1	17.0	DMZMSPF	bicalutamide	.	.	Acute HIV Infection	ClinicalTrials.gov	Phase 1	.					3
DC3ZHAA	DM5XPIJ	leuprolide	Approved	34.0	DMBGWPH	medroxyprogesterone	Approved	34.0	DMUNTE3	estradiol	.	.	Cognitive Impairment	ClinicalTrials.gov	Phase 1	.					3
DC87F2J	DM5XPIJ	leuprolide	Approved	34.0	DMUY35B	progesterone	Phase 1 Trial	17.0	DMUNTE3	estradiol	.	.	Coronary Heart Disease	ClinicalTrials.gov	Phase 1	.					3
DCBLK3Y	DM5XPIJ	leuprolide	Approved	34.0	DMDI269	docetaxel	Approved	34.0	DMZMSPF	bicalutamide	.	.	Prostatic Neoplasms	ClinicalTrials.gov	Phase 1	.					3
DCB97BQ	DM5XPIJ	leuprolide	Approved	34.0	DMDI269	docetaxel	Approved	34.0	DMZMSPF	bicalutamide	.	.	Prostate Cancer	ClinicalTrials.gov	Phase 1	.					3
DCC5P8T	DM5XPIJ	leuprolide	Approved	34.0	DM8V75C	aBIRATERONE	Approved	34.0	DMLYGH4	mK-4827	.	.	Prostate Cancer	ClinicalTrials.gov	Phase 1	.					3
DCD7XMI	DM5XPIJ	leuprolide	Approved	34.0	DMAT8CG	goserelin	Approved	34.0	DMGL19D	enzalutamide	.	.	Adenocarcinoma of the Prostate	ClinicalTrials.gov	Phase 1	.					3
DCJ7016	DM5XPIJ	leuprolide	Approved	34.0	DM8X2EH	everolimus	Approved	34.0	DMZMSPF	bicalutamide	.	.	Prostate Cancer	ClinicalTrials.gov	Phase 1	.					3
DCFV0UE	DM0HXDS	pentostatin	Approved	34.0	DMPQAGE	mycophenolate mofetil	Investigative	0.0	DMUYKBZ	cyclosporin A	.	.	Acute Lymphoblastic Leukemia	ClinicalTrials.gov	Phase 2	.					3
DC67YIW	DM0HXDS	pentostatin	Approved	34.0	DM2TEOL	methotrexate	Phase 1/2 Trial	19.0	DMZ7XNQ	tacrolimus	.	.	Leukemia	ClinicalTrials.gov	Phase 1	.					3
DCTTE4F	DM5DSFZ	rifampicin	Approved	34.0	DMR87LC	ethambutol	Approved	34.0	DMS6UOE	azithromycin	.	.	Nontuberculous Mycobacterial Lung Disease	ClinicalTrials.gov	Phase 4	.					3
DCLFKJ7	DM5DSFZ	rifampicin	Approved	34.0	DM4M1SG	clarithromycin	Phase 2 Trial	21.0	DMR87LC	ethambutol	.	.	Lung Infection	ClinicalTrials.gov	Phase 3	.					3
DCVPBCS	DM5DSFZ	rifampicin	Approved	34.0	DMR87LC	ethambutol	Approved	34.0	DMS6UOE	azithromycin	.	.	Lung Infection	ClinicalTrials.gov	Phase 3	.					3
DC2BHD2	DM5DSFZ	rifampicin	Approved	34.0	DMSYRBX	atazanavir	Approved	34.0	DMU764S	ritonavir	.	.	HIV Infections	ClinicalTrials.gov	Phase 1	.					3
DC3GF8W	DM5DSFZ	rifampicin	Approved	34.0	DMCLWDJ	lumacaftor	Phase 2	21.0	DMZC1HS	ivacaftor	.	.	Cystic Fibrosis	ClinicalTrials.gov	Phase 1	.					3
DCAS3RT	DM5DSFZ	rifampicin	Approved	34.0	DMR87LC	ethambutol	Approved	34.0	DMS6UOE	azithromycin	.	.	Cystic Fibrosis	ClinicalTrials.gov	Phase 1	.					3
DC9T6KK	DM5DSFZ	rifampicin	Approved	34.0	DM62UG5	vemurafenib	Approved	34.0	DMCR1MV	itraconazole	.	.	Metastatic Melanoma, BRAF V600 Mutation Positive	ClinicalTrials.gov	Phase 1	.					3
DCRLENZ	DM5DSFZ	rifampicin	Approved	34.0	DMOWZ6B	fluconazole	Approved	34.0	DMPZI3Q	ketoconazole	.	.	Drug Interactions	ClinicalTrials.gov	Phase 1	.					3
DCVSNPC	DMKECZD	temozolomide	Approved	34.0	DMMWSUL	lomustine	Approved	34.0	DMXZRW0	dTI-015	.	.	Anaplastic Astrocytoma	ClinicalTrials.gov	Phase 3	.					3
DC43VWF	DMKECZD	temozolomide	Approved	34.0	DMOEARH	azd2014	Phase 2	21.0	DMP6G8T	topotecan	.	.	Pediatric Cancer	ClinicalTrials.gov	Phase 1	.					3
DC7ILW1	DMKECZD	temozolomide	Approved	34.0	DMO8PT9	mLN8237	Phase 3	25.0	DMP6SC2	irinotecan	.	.	Neuroblastoma	ClinicalTrials.gov	Phase 1	.					3
DCDQPZ4	DMKECZD	temozolomide	Approved	34.0	DMMX75K	lEE011	Phase 3	25.0	DMP6G8T	topotecan	.	.	Neuroblastoma	ClinicalTrials.gov	Phase 1	.					3
DCGCGMS	DMKECZD	temozolomide	Approved	34.0	DMP6SC2	irinotecan	Approved	34.0	DMQM2FH	rRx-001	.	.	Brain Tumor, Recurrent	ClinicalTrials.gov	Phase 1	.					3
DCV5VC5	DMKECZD	temozolomide	Approved	34.0	DMP6SC2	irinotecan	Approved	34.0	DMS104F	temsirolimus	.	.	Unspecified Childhood Solid Tumor, Protocol Specific	ClinicalTrials.gov	Phase 1	.					3
DCVU19I	DMKECZD	temozolomide	Approved	34.0	DMLYGH4	mK-4827	Phase 3	25.0	DMP6SC2	irinotecan	.	.	Ewing Sarcoma	ClinicalTrials.gov	Phase 1	.					3
DCY7510	DMKECZD	temozolomide	Approved	34.0	DMMX75K	lEE011	Phase 3	25.0	DMP6G8T	topotecan	.	.	Pediatric Cancer	ClinicalTrials.gov	Phase 1	.					3
DCALIJ0	DM7HUNW	testosterone	Approved	34.0	DM82JP0	lynestrenol	Phase 4	31.0	DMTK4LS	triptorelin	.	.	Gender Dysphoria	ClinicalTrials.gov	Phase 4	.					3
DC1IGM6	DM7HUNW	testosterone	Approved	34.0	DMQ4TJK	dutasteride	Approved	34.0	DMQ4TJK	dutasteride	.	.	Contraception	ClinicalTrials.gov	Phase 1	.					3
DCFNP3R	DM7HUNW	testosterone	Approved	34.0	DM9GRTK	aCYLINE	Phase 2	21.0	DMH07Y3	letrozole	.	.	Insulin Resistance	ClinicalTrials.gov	Phase 1	.					3
DC040OJ	DMG281S	carboplatin	Approved	34.0	DMLB81S	paclitaxel	Approved	34.0	DMRICNP	vandetanib	.	.	Lung Cancer	ClinicalTrials.gov	Phase 2	.					3
DC38483	DMG281S	carboplatin	Approved	34.0	DMLB81S	paclitaxel	Approved	34.0	DMNO38U	bortezomib	.	.	Ciliary Body and Choroid Melanoma, Medium/Large Size	ClinicalTrials.gov	Phase 2	.					3
DCGC4XT	DMG281S	carboplatin	Approved	34.0	DMLB81S	paclitaxel	Approved	34.0	DMWMPD4	vorinostat	.	.	Stage IIIB or IV Non-Small Cell Lung Cancer	ClinicalTrials.gov	Phase 2	.					3
DCJN8ZV	DMG281S	carboplatin	Approved	34.0	DMLB81S	paclitaxel	Approved	34.0	DMN4IW5	suramin	.	.	Recurrent Non-small Cell Lung Cancer	ClinicalTrials.gov	Phase 2	.					3
DCLVC7T	DMG281S	carboplatin	Approved	34.0	DMLB81S	paclitaxel	Approved	34.0	DMXZAL2	hydroxychloroquine	.	.	Non-small Cell Lung Cancer	ClinicalTrials.gov	Phase 2	.					3
DCVZVCR	DMG281S	carboplatin	Approved	34.0	DMLB81S	paclitaxel	Approved	34.0	DMSZ7WW	saracatinib	.	.	Ovarian Neoplasms	ClinicalTrials.gov	Phase 2	.					3
DCXBPQG	DMG281S	carboplatin	Approved	34.0	DMLB81S	paclitaxel	Approved	34.0	DMMX2E6	pemetrexed	.	.	Non-Small Cell Lung Cancer	ClinicalTrials.gov	Phase 2	.					3
DCETI1X	DMG281S	carboplatin	Approved	34.0	DMINOX3	vincristine	Approved	34.0	DMKECZD	temozolomide	.	.	Brain Tumor	ClinicalTrials.gov	Phase 1	.					3
DC1GYK7	DMG281S	carboplatin	Approved	34.0	DMLB81S	paclitaxel	Approved	34.0	DMNKBEC	bGJ398	.	.	Cancer of Cervix	ClinicalTrials.gov	Phase 1	.					3
DC3HXFI	DMG281S	carboplatin	Approved	34.0	DMLB81S	paclitaxel	Approved	34.0	DMWO5ZR	cediranib	.	.	Carcinoma, Non-Small-Cell Lung	ClinicalTrials.gov	Phase 1	.					3
DC5SIEV	DMG281S	carboplatin	Approved	34.0	DMLB81S	paclitaxel	Approved	34.0	DMSZ7WW	saracatinib	.	.	Cancer	ClinicalTrials.gov	Phase 1	.					3
DC88YCK	DMG281S	carboplatin	Approved	34.0	DMLB81S	paclitaxel	Approved	34.0	DMREDYP	aBT-869	.	.	Non-Small Cell Lung Cancer	ClinicalTrials.gov	Phase 1	.					3
DCA8U3B	DMG281S	carboplatin	Approved	34.0	DMLB81S	paclitaxel	Approved	34.0	DMS104F	temsirolimus	.	.	Ovarian Sarcoma	ClinicalTrials.gov	Phase 1	.					3
DCC3X45	DMG281S	carboplatin	Approved	34.0	DMLB81S	paclitaxel	Approved	34.0	DMWMPD4	vorinostat	.	.	HIV Infection	ClinicalTrials.gov	Phase 1	.					3
DCGAKVT	DMG281S	carboplatin	Approved	34.0	DMLB81S	paclitaxel	Approved	34.0	DMNO38U	bortezomib	.	.	Unspecified Adult Solid Tumor, Protocol Specific	ClinicalTrials.gov	Phase 1	.					3
DCM5G2L	DMG281S	carboplatin	Approved	34.0	DMLB81S	paclitaxel	Approved	34.0	DMLHEU7	ridaforolimus	.	.	Endometrial Cancer	ClinicalTrials.gov	Phase 1	.					3
DCTA74T	DMG281S	carboplatin	Approved	34.0	DMS49KH	valproic Acid	Investigative	0.0	DMTA5OE	azacitidine	.	.	Solid Tumors	ClinicalTrials.gov	Phase 1	.					3
DCVAU54	DMG281S	carboplatin	Approved	34.0	DMLB81S	paclitaxel	Approved	34.0	DMWMPD4	vorinostat	.	.	Unspecified Adult Solid Tumor, Protocol Specific	ClinicalTrials.gov	Phase 1	.					3
DCYLUJZ	DMG281S	carboplatin	Approved	34.0	DMLB81S	paclitaxel	Approved	34.0	DMTS85L	capecitabine	.	.	Tumors	ClinicalTrials.gov	Phase 1	.					3
DCUP0OH	DMG281S	carboplatin	Approved	34.0	DMLB81S	paclitaxel	Approved	34.0	DMYBQQ0	endoAngio-GT	.	.	Lung cancer	TTD Database	Investigative	.					3
DCFZ98T	DM15HL8	clindamycin	Approved	34.0	DM3JFIH	vancomycin	Approved	34.0	DMF8DNE	framycetin	.	.	Pre-Diabetes	ClinicalTrials.gov	Phase 2	.					3
DCFSHIX	DMN3GCH	darunavir	Approved	34.0	DMU764S	ritonavir	Approved	34.0	DMYURI6	raltegravir	.	.	HIV Infections	ClinicalTrials.gov	Phase 4	.					3
DCPAGJO	DMN3GCH	darunavir	Approved	34.0	DMTL94F	maraviroc	Approved	34.0	DMU764S	ritonavir	.	.	HIV-1 Infection	ClinicalTrials.gov	Phase 2	.					3
DCWAMCZ	DMN3GCH	darunavir	Approved	34.0	DMSFK9V	daclatasvir	Approved	34.0	DMU764S	ritonavir	.	.	Hepatitis C	ClinicalTrials.gov	Phase 1	.					3
DC9DJGY	DM672AH	aspirin	Phase 3 Trial	25.0	DMOL54H	clopidogrel	Phase 2 Trial	21.0	DMLFO8K	rivaroxaban	.	.	Acute Coronary Syndrome	ClinicalTrials.gov	Phase 4	.					3
DCN14WX	DM672AH	aspirin	Phase 3 Trial	25.0	DM672AH	aspirin	Phase 3 Trial	25.0	DMLFO8K	rivaroxaban	.	.	Coronary Syndrome	ClinicalTrials.gov	Phase 4	.					3
DCZZ2VC	DM672AH	aspirin	Phase 3 Trial	25.0	DMOL54H	clopidogrel	Phase 2 Trial	21.0	DMPWSEM	lercanidipine	.	.	Hypertension	ClinicalTrials.gov	Phase 4	.					3
DCAMCIS	DM672AH	aspirin	Phase 3 Trial	25.0	DMKBJWP	caffeine	Approved	34.0	DMUIE76	acetaminophen	.	.	Migraine Disorders	ClinicalTrials.gov	Phase 3	.					3
DCDSKNN	DM672AH	aspirin	Phase 3 Trial	25.0	DMQMBZ1	rivaroxaban	Phase 3 Trial	25.0	DMLFO8K	rivaroxaban	.	.	Transcatheter Aortic Valve Replacement	ClinicalTrials.gov	Phase 3	.					3
DCSLS4O	DM672AH	aspirin	Phase 3 Trial	25.0	DM672AH	aspirin	Phase 3 Trial	25.0	DMDL2OZ	aspirin	.	.	Pulmonary Disease, Chronic Obstructive	ClinicalTrials.gov	Phase 3	.					3
DCX5XDB	DM672AH	aspirin	Phase 3 Trial	25.0	DMGLP6S	sarpogrelate	Approved	34.0	DMHKAF4	clopidogrel	.	.	Coronary Artery Disease	ClinicalTrials.gov	Phase 3	.					3
DCC89IY	DM672AH	aspirin	Phase 3 Trial	25.0	DMECRX1	bivalirudin	Approved	34.0	DMHKAF4	clopidogrel	.	.	Coronary Artery Disease	ClinicalTrials.gov	Phase 1	.					3
DCQH23M	DM672AH	aspirin	Phase 3 Trial	25.0	DMOL54H	clopidogrel	Phase 2 Trial	21.0	DMLFO8K	rivaroxaban	.	.	Atrial Fibrillation	ClinicalTrials.gov	Phase 1	.					3
DC6TP5I	DMF28YC	atorvastatin	Phase 3 Trial	25.0	DMCGATN	apabetalone	Phase 3	25.0	DMMIQ7G	rosuvastatin	.	.	Diabetes Mellitus, Type 2	ClinicalTrials.gov	Phase 3	.					3
DC6H6B8	DMF28YC	atorvastatin	Phase 3 Trial	25.0	DM672AH	aspirin	Phase 3 Trial	25.0	DMO2TYL	ramipril	.	.	Hypertension	TTD Database	Phase 1	.					3
DCVVTEI	DMF28YC	atorvastatin	Phase 3 Trial	25.0	DML8KTN	danazol	Approved	34.0	DMWSXI4	acetylcysteine	.	.	Immune Thrombocytopenia	ClinicalTrials.gov	Phase 1	.					3
DC1NHUI	DMGO72P	oseltamivir	Phase 3 Trial	25.0	DMS6UOE	azithromycin	Phase 3 Trial	25.0	DMXZAL2	hydroxychloroquine	.	.	COVID 19	ClinicalTrials.gov	Phase 3	.					3
DCUHJ5X	DMGO72P	oseltamivir	Phase 3 Trial	25.0	DMU764S	ritonavir	Approved	34.0	DMW145U	tMC-310911	.	.	Coronavirus Disease 2019 (COVID-19)	TTD Database	Phase 3	.					3
DCERTZX	DMBD4K3	selinexor	Phase 2 Trial	21.0	DMMWZET	dexamethasone	Phase 3 Trial	25.0	DMNO38U	bortezomib	.	.	Multiple Myeloma	ClinicalTrials.gov	Phase 3	.					3
DCXMXNB	DMBD4K3	selinexor	Phase 2 Trial	21.0	DMMWZET	dexamethasone	Phase 3 Trial	25.0	DMTGBAX	pomalidomide	.	.	Multiple Myeloma	ClinicalTrials.gov	Phase 3	.					3
DC5DBY0	DMBD4K3	selinexor	Phase 2 Trial	21.0	DMMWZET	dexamethasone	Phase 3 Trial	25.0	DMNO38U	bortezomib	.	.	Multiple Myeloma, Refractory	ClinicalTrials.gov	Phase 2	.					3
DC7R8Y5	DMBD4K3	selinexor	Phase 2 Trial	21.0	DMMWZET	dexamethasone	Phase 3 Trial	25.0	DM73A5J	lenalidomide	.	.	Multiple Myeloma	ClinicalTrials.gov	Phase 2	.					3
DC8ZTR0	DMBD4K3	selinexor	Phase 2 Trial	21.0	DMMWZET	dexamethasone	Phase 3 Trial	25.0	DMTGBAX	pomalidomide	.	.	Multiple Myeloma in Relapse	ClinicalTrials.gov	Phase 2	.					3
DCAKB2J	DMBD4K3	selinexor	Phase 2 Trial	21.0	DMMWZET	dexamethasone	Phase 3 Trial	25.0	DMTGBAX	pomalidomide	.	.	Multiple Myeloma, Refractory	ClinicalTrials.gov	Phase 2	.					3
DCD4CLW	DMBD4K3	selinexor	Phase 2 Trial	21.0	DM8I94Y	venetoclax	Approved	34.0	DMTA5OE	azacitidine	.	.	AML	ClinicalTrials.gov	Phase 2	.					3
DCV3MVY	DMBD4K3	selinexor	Phase 2 Trial	21.0	DM8I94Y	venetoclax	Approved	34.0	DMTA5OE	azacitidine	.	.	AML, Adult	ClinicalTrials.gov	Phase 2	.					3
DCVY538	DMBD4K3	selinexor	Phase 2 Trial	21.0	DMMWZET	dexamethasone	Phase 3 Trial	25.0	DM8I94Y	venetoclax	.	.	Relapsed and Refractory Multiple Myeloma	ClinicalTrials.gov	Phase 2	.					3
DCW7GQD	DMBD4K3	selinexor	Phase 2 Trial	21.0	DMM0XGL	idarubicin	Approved	34.0	DMZD5QR	cytarabine	.	.	Acute Myeloid Leukemia (Relapsed/Refractory)	ClinicalTrials.gov	Phase 2	.					3
DCWX30C	DMBD4K3	selinexor	Phase 2 Trial	21.0	DMMWZET	dexamethasone	Phase 3 Trial	25.0	DM48K0X	carfilzomib	.	.	Multiple Myeloma	ClinicalTrials.gov	Phase 2	.					3
DCZGR39	DMBD4K3	selinexor	Phase 2 Trial	21.0	DMMWZET	dexamethasone	Phase 3 Trial	25.0	DM48K0X	carfilzomib	.	.	Multiple Myeloma in Relapse	ClinicalTrials.gov	Phase 2	.					3
DC4GGQ5	DMBD4K3	selinexor	Phase 2 Trial	21.0	DMMWZET	dexamethasone	Phase 3 Trial	25.0	DMNO38U	bortezomib	.	.	Multiple Myeloma	ClinicalTrials.gov	Phase 1	.					3
DC7VXON	DMBD4K3	selinexor	Phase 2 Trial	21.0	DMMWZET	dexamethasone	Phase 3 Trial	25.0	DM73A5J	lenalidomide	.	.	Multiple Myeloma	ClinicalTrials.gov	Phase 1	.					3
DC8H0S7	DMBD4K3	selinexor	Phase 2 Trial	21.0	DMMWSUL	lomustine	Approved	34.0	DMXZRW0	dTI-015	.	.	Glioblastoma Multiforme	ClinicalTrials.gov	Phase 1	.					3
DCWBO0J	DMBD4K3	selinexor	Phase 2 Trial	21.0	DM6Q7U4	lenalidomide	Phase 3 Trial	25.0	DMMIU2C	methylprednisolone	.	.	Refractory Multiple Myeloma	ClinicalTrials.gov	Phase 1	.					3
DCZP0J4	DMBD4K3	selinexor	Phase 2 Trial	21.0	DMMWZET	dexamethasone	Phase 3 Trial	25.0	DMTGBAX	pomalidomide	.	.	Multiple Myeloma	ClinicalTrials.gov	Phase 1	.					3
DCD5329	DM7A8TW	ezetimibe	Approved	34.0	DMF28YC	atorvastatin	Phase 3 Trial	25.0	DMFKXDY	fenofibrate	.	.	Pharmacokinetics	ClinicalTrials.gov	Phase 1	.					3
